taille;tempsMachine;TempsUser
351000;28534;44000
351000;29372;44000
351000;33417;48000
351000;26405;52000
351000;25741;40000
376000;27945;44000
376000;26931;40000
376000;24352;44000
376000;27182;44000
376000;22920;44000
376000;33054;44000
376000;27026;44000
376000;28541;44000
376000;23504;48000
376000;34847;40000
376000;39305;64000
376000;32335;68000
376000;42165;64000
376000;33893;52000
376000;37390;64000
376000;32205;40000
376000;29886;44000
376000;24314;36000
376000;30210;44000
376000;37645;60000
376000;32915;52000
376000;25226;40000
376000;24463;52000
376000;28234;36000
376000;28303;36000
376000;34313;56000
376000;24246;40000
376000;27364;40000
376000;34075;52000
376000;28614;52000
401000;29072;44000
401000;28501;48000
401000;25735;44000
401000;31609;48000
401000;31931;44000
401000;28466;44000
401000;27540;56000
401000;30017;48000
401000;27685;48000
401000;33058;44000
401000;28780;44000
401000;38203;56000
401000;32107;56000
401000;28960;48000
401000;27149;48000
401000;29308;52000
401000;28848;48000
401000;29048;48000
401000;28981;40000
401000;24792;48000
401000;28940;40000
401000;37159;40000
401000;28627;44000
401000;36873;60000
401000;37246;56000
401000;28662;36000
401000;28548;40000
401000;28932;52000
401000;36269;72000
401000;25485;52000
426000;30906;52000
426000;34615;60000
426000;46415;64000
426000;33694;72000
426000;31726;48000
426000;33282;48000
426000;32031;52000
426000;42475;72000
426000;35220;52000
426000;26636;52000
426000;40123;64000
426000;30894;56000
426000;30632;52000
426000;33864;60000
426000;30892;48000
426000;31194;52000
426000;30687;44000
426000;56021;56000
426000;31229;52000
426000;30696;48000
426000;26625;48000
426000;33182;52000
426000;33008;44000
426000;31250;52000
426000;30782;40000
426000;27236;52000
426000;31644;44000
426000;26302;56000
426000;32534;48000
426000;26718;52000
451000;32964;56000
451000;32823;56000
451000;31810;60000
451000;32458;56000
451000;33637;52000
451000;36473;56000
451000;32008;52000
451000;35089;52000
451000;40655;56000
451000;36836;60000
451000;33235;48000
451000;34203;44000
451000;32373;52000
451000;28283;60000
451000;40890;68000
451000;27868;52000
451000;32124;56000
451000;31889;52000
451000;38297;68000
451000;32254;52000
451000;35035;48000
451000;35970;56000
451000;42731;68000
451000;45094;76000
451000;42238;76000
451000;35939;56000
451000;42510;68000
451000;29174;56000
451000;32838;52000
451000;43334;64000
476000;50096;84000
476000;37756;56000
476000;37906;60000
476000;35628;64000
476000;34687;60000
476000;36024;60000
476000;44337;84000
476000;46172;80000
476000;34974;56000
476000;41680;72000
476000;29847;64000
476000;34610;60000
476000;29175;60000
476000;33166;68000
476000;34463;72000
476000;34712;60000
476000;34770;60000
476000;39320;48000
476000;34545;56000
476000;37175;52000
476000;29427;60000
476000;35057;68000
476000;34359;52000
476000;32097;68000
476000;39542;56000
476000;39284;68000
476000;34420;52000
476000;34255;48000
476000;34508;52000
476000;37774;64000
501000;38750;64000
501000;37666;52000
501000;36294;56000
501000;30259;64000
501000;36103;56000
501000;59537;84000
501000;43003;88000
501000;36348;60000
501000;31508;64000
501000;53769;84000
501000;41121;88000
501000;36279;56000
501000;37954;60000
501000;34043;64000
501000;39493;60000
501000;38965;80000
501000;44703;72000
501000;42159;68000
501000;34795;52000
501000;39133;72000
501000;57315;72000
501000;36615;52000
501000;64164;92000
501000;48461;76000
501000;45893;76000
501000;47255;68000
501000;50871;84000
501000;43728;84000
501000;30603;68000
501000;36654;60000
526000;39777;64000
526000;43418;80000
526000;41575;68000
526000;46382;84000
526000;43618;80000
526000;49919;84000
526000;43930;88000
526000;41557;88000
526000;50557;88000
526000;49872;80000
526000;58661;100000
526000;37992;60000
526000;46138;84000
526000;60826;108000
526000;48650;88000
526000;50714;84000
526000;40569;64000
526000;38819;68000
526000;50739;84000
526000;49780;88000
526000;55864;96000
526000;55006;88000
526000;45732;68000
526000;37102;76000
526000;47979;88000
526000;43410;88000
526000;40537;88000
526000;50247;88000
526000;45374;64000
526000;43992;72000
551000;41149;72000
551000;39804;88000
551000;39728;72000
551000;40808;64000
551000;52536;92000
551000;49718;92000
551000;40831;84000
551000;42136;72000
551000;39798;84000
551000;51311;96000
551000;41157;92000
551000;57092;100000
551000;57433;104000
551000;51486;84000
551000;39345;60000
551000;44532;60000
551000;43285;80000
551000;47215;80000
551000;40443;84000
551000;40314;80000
551000;46381;80000
551000;46898;80000
551000;46323;76000
551000;39746;64000
551000;42685;72000
551000;40149;84000
551000;51918;92000
551000;48955;84000
551000;54021;92000
551000;51884;88000
576000;41266;72000
576000;46059;64000
576000;47620;84000
576000;46368;60000
576000;43479;76000
576000;46736;80000
576000;39856;76000
576000;39317;84000
576000;42312;80000
576000;39375;84000
576000;38609;68000
576000;41816;72000
576000;43748;80000
576000;47969;80000
576000;42411;84000
576000;42782;76000
576000;47641;72000
576000;56016;96000
576000;51555;84000
576000;49645;92000
576000;69979;128000
576000;52673;96000
576000;64916;116000
576000;52920;84000
576000;41438;68000
576000;43057;80000
576000;46199;84000
576000;52512;92000
576000;48277;80000
576000;41220;76000
601000;46249;80000
601000;52614;88000
601000;44823;76000
601000;46261;76000
601000;43446;88000
601000;56821;88000
601000;51267;84000
601000;43221;88000
601000;42827;88000
601000;52729;88000
601000;47034;68000
601000;46154;84000
601000;56805;96000
601000;63435;104000
601000;65043;120000
601000;54393;96000
601000;60503;88000
601000;47842;76000
601000;48983;76000
601000;50930;88000
601000;44032;72000
601000;46396;80000
601000;42386;76000
601000;52146;96000
601000;54902;96000
601000;46338;80000
601000;48868;88000
601000;55226;96000
601000;44179;72000
601000;48001;80000
626000;41009;80000
626000;54889;100000
626000;54568;100000
626000;54127;80000
626000;40073;84000
626000;44925;68000
626000;50867;72000
626000;58443;108000
626000;50223;92000
626000;41344;84000
626000;41473;88000
626000;43204;92000
626000;64641;104000
626000;53301;84000
626000;55280;96000
626000;43514;88000
626000;50127;84000
626000;51493;88000
626000;44378;76000
626000;49579;84000
626000;43406;72000
626000;52551;92000
626000;45364;92000
626000;56527;100000
626000;46664;84000
626000;51008;84000
626000;48356;88000
626000;45950;76000
626000;44242;92000
626000;52799;84000
651000;49078;92000
651000;44521;84000
651000;48199;80000
651000;51235;84000
651000;48159;76000
651000;47225;80000
651000;45473;92000
651000;46077;100000
651000;54877;96000
651000;44174;96000
651000;48248;88000
651000;46968;80000
651000;53558;96000
651000;51680;92000
651000;62575;104000
651000;53454;92000
651000;48322;76000
651000;53235;92000
651000;63256;108000
651000;60589;104000
651000;46414;68000
651000;40065;84000
651000;46544;92000
651000;39921;80000
651000;57998;104000
651000;58945;108000
651000;55679;92000
651000;59549;112000
651000;64493;104000
651000;53743;92000
676000;50390;84000
676000;57618;104000
676000;49432;68000
676000;51459;100000
676000;45208;84000
676000;44685;92000
676000;43624;84000
676000;45550;84000
676000;43819;88000
676000;56449;96000
676000;50744;80000
676000;51916;96000
676000;47210;84000
676000;42763;88000
676000;55463;104000
676000;57406;88000
676000;50708;84000
676000;53543;96000
676000;64027;112000
676000;48145;100000
676000;47010;96000
676000;56609;100000
676000;46562;96000
676000;43875;80000
676000;48520;88000
676000;49864;76000
676000;51693;92000
676000;55730;96000
676000;55671;96000
676000;56258;100000
701000;58005;96000
701000;58670;100000
701000;49273;96000
701000;51655;84000
701000;45253;96000
701000;46965;84000
701000;44164;92000
701000;59046;100000
701000;51244;92000
701000;51271;80000
701000;64313;112000
701000;53347;92000
701000;52151;88000
701000;47250;72000
701000;54299;96000
701000;49827;92000
701000;49465;88000
701000;57985;96000
701000;54396;84000
701000;52815;88000
701000;57965;104000
701000;55943;88000
701000;46946;92000
701000;58903;108000
701000;53599;92000
701000;52259;96000
701000;50170;92000
701000;59270;96000
701000;50446;84000
701000;55229;96000
726000;52554;108000
726000;54142;88000
726000;70095;132000
726000;61391;96000
726000;61726;104000
726000;52245;108000
726000;59436;104000
726000;54581;96000
726000;51775;88000
726000;46354;96000
726000;64422;112000
726000;64750;100000
726000;60562;108000
726000;59263;108000
726000;61383;100000
726000;59887;100000
726000;58496;104000
726000;55195;96000
726000;62699;108000
726000;56222;92000
726000;51516;100000
726000;51196;104000
726000;50923;108000
726000;55046;96000
726000;57429;100000
726000;58986;100000
726000;52049;88000
726000;58982;104000
726000;58534;104000
726000;48179;100000
751000;50009;92000
751000;61340;112000
751000;64408;112000
751000;60679;108000
751000;53317;104000
751000;50022;92000
751000;61849;104000
751000;50180;96000
751000;56261;112000
751000;54272;96000
751000;48143;100000
751000;65590;112000
751000;49887;108000
751000;55836;100000
751000;50323;92000
751000;46266;88000
751000;58202;108000
751000;55512;96000
751000;48140;104000
751000;56029;92000
751000;54137;108000
751000;51067;84000
751000;75394;124000
751000;61860;116000
751000;54565;96000
751000;53187;96000
751000;61067;112000
751000;52053;96000
751000;51759;92000
751000;52157;96000
776000;66826;120000
776000;57396;116000
776000;59464;124000
776000;61614;108000
776000;59362;120000
776000;58711;108000
776000;62315;104000
776000;63670;116000
776000;58275;112000
776000;51868;108000
776000;61721;116000
776000;61406;116000
776000;50853;104000
776000;51088;100000
776000;52507;104000
776000;59120;92000
776000;54847;104000
776000;53813;100000
776000;56080;92000
776000;53888;100000
776000;49601;108000
776000;57491;104000
776000;60620;108000
776000;61880;116000
776000;63388;112000
776000;54125;112000
776000;48017;92000
776000;57679;100000
776000;69022;120000
776000;57564;108000
801000;65223;108000
801000;62206;112000
801000;59322;104000
801000;65635;116000
801000;61914;116000
801000;63316;116000
801000;59116;100000
801000;65419;108000
801000;73491;124000
801000;65111;112000
801000;67203;124000
801000;104064;184000
801000;62403;108000
801000;65264;116000
801000;59675;96000
801000;63275;104000
801000;59434;92000
801000;61262;100000
801000;61225;100000
801000;62815;116000
801000;63075;116000
801000;62124;104000
801000;62078;104000
801000;55588;108000
801000;57336;112000
801000;59928;96000
801000;58602;104000
801000;65252;120000
801000;60693;112000
801000;55985;108000
826000;58480;112000
826000;61700;112000
826000;55412;112000
826000;63477;108000
826000;62173;108000
826000;63124;108000
826000;76476;148000
826000;56662;112000
826000;71716;128000
826000;56503;104000
826000;61470;108000
826000;66234;116000
826000;63187;112000
826000;55874;112000
826000;60532;112000
826000;54079;116000
826000;60406;108000
826000;67601;120000
826000;60005;100000
826000;62948;108000
826000;59441;104000
826000;61433;104000
826000;66099;124000
826000;59954;112000
826000;53028;112000
826000;59762;112000
826000;61055;100000
826000;60595;108000
826000;61004;108000
826000;63775;112000
851000;62471;104000
851000;56003;116000
851000;62034;108000
851000;66207;104000
851000;69805;120000
851000;59716;120000
851000;53872;116000
851000;61352;112000
851000;63225;112000
851000;53075;112000
851000;75427;128000
851000;71897;120000
851000;56010;120000
851000;69356;124000
851000;56495;108000
851000;56410;116000
851000;58340;112000
851000;66211;108000
851000;57003;112000
851000;65442;108000
851000;56012;120000
851000;66887;120000
851000;64625;108000
851000;56175;112000
851000;63695;116000
851000;71920;116000
851000;72331;124000
851000;61832;104000
851000;64893;112000
851000;65598;120000
876000;64360;112000
876000;53912;112000
876000;79325;140000
876000;63718;124000
876000;71402;120000
876000;72371;120000
876000;64703;112000
876000;58795;116000
876000;58417;108000
876000;62617;116000
876000;67638;120000
876000;66862;112000
876000;63995;112000
876000;60369;112000
876000;55141;108000
876000;63164;112000
876000;68237;116000
876000;61186;112000
876000;65918;116000
876000;65964;112000
876000;71880;128000
876000;71617;120000
876000;77287;132000
876000;66506;112000
876000;62723;104000
876000;67532;124000
876000;71768;132000
876000;62309;128000
876000;65133;112000
876000;57374;116000
901000;57253;108000
901000;72894;128000
901000;70693;128000
901000;66336;112000
901000;60842;116000
901000;67375;108000
901000;64424;132000
901000;65185;112000
901000;67465;116000
901000;71085;120000
901000;70877;120000
901000;64024;116000
901000;63244;108000
901000;65408;108000
901000;65632;112000
901000;65683;104000
901000;70287;124000
901000;64007;112000
901000;63296;108000
901000;60862;108000
901000;60814;124000
901000;67013;124000
901000;63886;120000
901000;59295;120000
901000;60998;124000
901000;58322;124000
901000;66491;112000
901000;61768;120000
901000;68608;116000
901000;58504;128000
926000;72511;128000
926000;70942;116000
926000;69475;120000
926000;67035;128000
926000;57700;124000
926000;62385;108000
926000;66631;116000
926000;76184;132000
926000;66409;112000
926000;66048;112000
926000;58335;112000
926000;57446;116000
926000;62721;112000
926000;68967;124000
926000;58060;120000
926000;71294;120000
926000;59301;120000
926000;63061;140000
926000;71788;128000
926000;71676;128000
926000;67167;112000
926000;69578;120000
926000;68693;120000
926000;63745;116000
926000;72559;116000
926000;59086;116000
926000;82725;156000
926000;62945;120000
926000;70260;128000
926000;61279;112000
951000;71235;120000
951000;71851;124000
951000;72866;128000
951000;60630;124000
951000;60097;124000
951000;70824;112000
951000;72844;124000
951000;66254;124000
951000;65724;120000
951000;62471;120000
951000;74777;136000
951000;68048;128000
951000;68782;128000
951000;68710;132000
951000;59162;124000
951000;64673;124000
951000;64038;128000
951000;73672;124000
951000;65254;124000
951000;66509;116000
951000;63276;120000
951000;66513;124000
951000;63925;120000
951000;70991;124000
951000;73354;128000
951000;71415;128000
951000;72524;124000
951000;69079;120000
951000;69699;120000
951000;74012;132000
976000;76035;120000
976000;62808;124000
976000;72383;128000
976000;69909;124000
976000;75945;132000
976000;60372;108000
976000;63608;136000
976000;73460;120000
976000;62029;128000
976000;69692;124000
976000;65246;124000
976000;70540;120000
976000;64944;128000
976000;72528;132000
976000;71373;124000
976000;60943;124000
976000;72941;120000
976000;67512;124000
976000;68344;128000
976000;71798;124000
976000;66789;120000
976000;69497;124000
976000;67526;116000
976000;63263;120000
976000;71320;124000
976000;74742;116000
976000;75267;136000
976000;72057;128000
976000;60518;124000
976000;73323;132000
1001000;70007;136000
1001000;72865;124000
1001000;74808;124000
1001000;69680;128000
1001000;76401;128000
1001000;70324;128000
1001000;68306;128000
1001000;69880;120000
1001000;72220;128000
1001000;75234;128000
1001000;68493;120000
1001000;72360;132000
1001000;64112;136000
1001000;68987;128000
1001000;64200;136000
1001000;70562;120000
1001000;70301;144000
1001000;85463;132000
1001000;72924;124000
1001000;73075;132000
1001000;72255;132000
1001000;61982;128000
1001000;70756;120000
1001000;74497;132000
1001000;62003;128000
1001000;82049;124000
1001000;111822;212000
1001000;73479;136000
1001000;72571;124000
1001000;73654;116000
