taille;tempsMachine;TempsUser
1000;485;0
1000;409;0
1000;292;0
1000;376;0
1000;314;0
1000;292;0
1000;370;0
1000;330;0
1000;1635;0
1000;319;0
1000;271;0
1000;311;0
1000;348;0
1000;353;0
1000;328;0
1000;287;0
1000;282;0
1000;290;0
1000;290;0
1000;309;0
1000;302;0
1000;270;0
1000;289;0
1000;377;0
1000;289;0
1000;293;0
1000;317;0
1000;355;0
1000;357;0
1000;308;0
26000;2058;4000
26000;2044;4000
26000;1986;0
26000;1921;0
26000;1903;0
26000;1923;0
26000;1892;0
26000;1874;4000
26000;1827;0
26000;1857;0
26000;2187;0
26000;1917;0
26000;1737;0
26000;1642;4000
26000;1732;0
26000;1845;4000
26000;1751;0
26000;1587;0
26000;1602;4000
26000;1575;4000
26000;1670;0
26000;1588;0
26000;1486;4000
26000;1494;4000
26000;1542;4000
26000;1454;4000
26000;1474;4000
26000;1451;4000
26000;1424;4000
26000;1429;4000
51000;2606;8000
51000;2507;4000
51000;2616;4000
51000;2465;4000
51000;2617;4000
51000;2822;4000
51000;2374;4000
51000;2428;4000
51000;2452;8000
51000;2397;8000
51000;2405;4000
51000;2438;4000
51000;2396;4000
51000;2415;4000
51000;2495;4000
51000;2529;4000
51000;2672;4000
51000;2950;4000
51000;2491;4000
51000;2588;4000
51000;2744;8000
51000;2765;4000
51000;2554;4000
51000;2437;4000
51000;2439;4000
51000;2484;4000
51000;2603;4000
51000;2559;4000
51000;3938;4000
51000;2419;4000
76000;3564;4000
76000;3674;8000
76000;3386;8000
76000;3461;8000
76000;3539;8000
76000;3501;8000
76000;3454;4000
76000;5634;4000
76000;3630;8000
76000;3535;8000
76000;3540;4000
76000;3610;8000
76000;3414;4000
76000;3510;4000
76000;5920;8000
76000;3501;8000
76000;5984;4000
76000;3700;8000
76000;3553;4000
76000;3540;4000
76000;3471;4000
76000;5633;4000
76000;3426;4000
76000;3552;8000
76000;3522;4000
76000;3638;8000
76000;3393;4000
76000;3456;4000
76000;3437;4000
76000;3531;4000
101000;4619;8000
101000;4490;12000
101000;7791;8000
101000;5094;12000
101000;5250;8000
101000;5387;12000
101000;8254;8000
101000;4713;8000
101000;4606;12000
101000;4673;8000
101000;4712;12000
101000;4493;12000
101000;4537;12000
101000;4887;12000
101000;7284;12000
101000;4852;12000
101000;4735;12000
101000;4653;12000
101000;4674;12000
101000;4708;8000
101000;4684;12000
101000;4631;12000
101000;4440;8000
101000;4582;12000
101000;4557;8000
101000;4624;12000
101000;4552;8000
101000;4525;12000
101000;4785;12000
101000;4544;12000
126000;5682;12000
126000;5614;12000
126000;5601;12000
126000;9115;8000
126000;5677;12000
126000;9114;12000
126000;5697;12000
126000;5616;12000
126000;5653;8000
126000;5689;8000
126000;5772;12000
126000;5669;12000
126000;5691;12000
126000;5845;12000
126000;5817;12000
126000;5741;8000
126000;9608;12000
126000;5695;12000
126000;5660;12000
126000;5772;8000
126000;5665;12000
126000;5764;12000
126000;6138;12000
126000;5984;12000
126000;5842;16000
126000;10038;12000
126000;5754;12000
126000;6438;16000
126000;6031;12000
126000;5875;12000
151000;6738;16000
151000;6881;12000
151000;6926;12000
151000;12889;12000
151000;6779;12000
151000;13775;16000
151000;7454;20000
151000;7156;16000
151000;11305;8000
151000;6681;12000
151000;7083;16000
151000;6917;12000
151000;6764;12000
151000;6817;12000
151000;7421;16000
151000;7080;12000
151000;6802;12000
151000;6868;12000
151000;6869;16000
151000;6654;12000
151000;11068;12000
151000;6730;12000
151000;6767;12000
151000;11380;12000
151000;6901;16000
151000;7142;16000
151000;7672;12000
151000;7071;16000
151000;7093;16000
151000;6728;16000
176000;7822;16000
176000;7799;16000
176000;9894;16000
176000;7957;16000
176000;8067;16000
176000;8044;20000
176000;10918;20000
176000;15362;20000
176000;8105;20000
176000;8366;20000
176000;7992;12000
176000;7770;16000
176000;8154;16000
176000;13807;16000
176000;13028;20000
176000;12880;16000
176000;13128;16000
176000;7980;20000
176000;7786;20000
176000;8247;20000
176000;9291;20000
176000;8524;20000
176000;13533;16000
176000;8888;20000
176000;8014;12000
176000;12880;16000
176000;7952;16000
176000;8102;20000
176000;8143;20000
176000;8241;16000
201000;12067;16000
201000;8950;16000
201000;8967;20000
201000;10308;20000
201000;9779;16000
201000;17066;20000
201000;9016;16000
201000;8993;20000
201000;9054;20000
201000;8958;20000
201000;8940;20000
201000;9302;12000
201000;8914;16000
201000;9125;12000
201000;14837;16000
201000;9341;20000
201000;11131;24000
201000;16123;16000
201000;8943;20000
201000;8995;20000
201000;10417;24000
201000;8903;12000
201000;14629;16000
201000;10291;24000
201000;9218;20000
201000;9629;24000
201000;12415;24000
201000;12403;24000
201000;9186;20000
201000;8941;20000
226000;10030;24000
226000;17554;20000
226000;10481;24000
226000;10401;24000
226000;10058;24000
226000;10324;20000
226000;10196;16000
226000;10263;20000
226000;10170;24000
226000;10073;20000
226000;10035;24000
226000;13975;28000
226000;16774;24000
226000;16908;20000
226000;17184;20000
226000;13954;16000
226000;16780;20000
226000;10843;28000
226000;10318;20000
226000;10180;20000
226000;17328;24000
226000;10019;20000
226000;10023;24000
226000;16784;20000
226000;10048;20000
226000;16804;24000
226000;10251;24000
226000;17715;24000
226000;9951;20000
226000;16505;24000
251000;11288;28000
251000;11374;24000
251000;12184;28000
251000;11206;24000
251000;11664;16000
251000;18318;24000
251000;25454;20000
251000;11278;28000
251000;18069;24000
251000;18278;28000
251000;11273;24000
251000;11414;24000
251000;11279;28000
251000;11365;20000
251000;18308;24000
251000;11355;28000
251000;12013;28000
251000;18756;28000
251000;18924;24000
251000;11551;28000
251000;12495;20000
251000;11445;28000
251000;18262;24000
251000;11693;28000
251000;18704;20000
251000;18511;28000
251000;18387;24000
251000;25319;20000
251000;18321;24000
251000;18561;24000
276000;20833;24000
276000;21690;20000
276000;12283;28000
276000;20695;24000
276000;13185;28000
276000;12148;24000
276000;20128;20000
276000;12887;28000
276000;12457;28000
276000;12156;28000
276000;27295;28000
276000;12610;28000
276000;20373;28000
276000;23801;32000
276000;25123;32000
276000;14443;32000
276000;16646;28000
276000;24639;32000
276000;15291;32000
276000;13752;32000
276000;21442;32000
276000;13097;28000
276000;12350;28000
276000;12208;28000
276000;12818;32000
276000;12180;24000
276000;12344;28000
276000;25441;32000
276000;13160;28000
276000;28114;36000
301000;14514;28000
301000;13300;28000
301000;13201;32000
301000;22518;28000
301000;13366;32000
301000;13762;28000
301000;13319;28000
301000;23551;32000
301000;13847;32000
301000;13537;32000
301000;13393;32000
301000;24339;36000
301000;13585;32000
301000;14793;28000
301000;43245;56000
301000;48113;52000
301000;25870;64000
301000;18442;44000
301000;14702;36000
301000;13479;28000
301000;18199;44000
301000;23462;32000
301000;28579;36000
301000;14301;32000
301000;13185;32000
301000;13359;28000
301000;15388;36000
301000;14961;36000
301000;13420;28000
301000;13558;32000
326000;14517;32000
326000;14490;28000
326000;14722;36000
326000;25909;36000
326000;22738;32000
326000;14630;36000
326000;14836;36000
326000;19516;40000
326000;25087;36000
326000;14479;32000
326000;14593;32000
326000;14664;32000
326000;17998;36000
326000;19913;40000
326000;17459;40000
326000;14928;36000
326000;14358;28000
326000;14632;36000
326000;23758;32000
326000;15243;32000
326000;24418;32000
326000;24698;32000
326000;16223;40000
326000;14887;36000
326000;14356;36000
326000;14814;36000
326000;14967;36000
326000;14431;32000
326000;30748;36000
326000;29696;36000
351000;25010;60000
351000;19115;44000
351000;26946;36000
351000;16124;32000
351000;15813;36000
351000;15880;40000
351000;33834;52000
351000;17324;40000
351000;15811;36000
351000;15724;36000
351000;15883;36000
351000;15905;36000
351000;30101;36000
351000;15535;32000
351000;27851;36000
351000;27647;36000
351000;16018;36000
351000;15527;36000
351000;16331;32000
351000;25759;36000
351000;27894;36000
351000;25667;32000
351000;15787;36000
351000;15997;40000
351000;15702;36000
351000;16318;36000
351000;28205;36000
351000;15713;36000
351000;15476;32000
351000;15473;32000
376000;17328;40000
376000;16956;40000
376000;16561;40000
376000;23164;48000
376000;17781;40000
376000;32219;40000
376000;16653;40000
376000;28049;40000
376000;16794;40000
376000;16970;40000
376000;22242;44000
376000;28591;40000
376000;16631;40000
376000;16810;32000
376000;28376;36000
376000;27851;40000
376000;16926;40000
376000;17282;40000
376000;37199;36000
376000;24191;44000
376000;19393;48000
376000;16826;36000
376000;17953;40000
376000;16885;40000
376000;18005;44000
376000;16652;36000
376000;28271;36000
376000;17953;40000
376000;17481;44000
376000;16695;36000
401000;30183;40000
401000;17695;40000
401000;17713;36000
401000;34858;44000
401000;17916;40000
401000;17698;44000
401000;17962;40000
401000;29160;40000
401000;59950;48000
401000;72716;72000
401000;36720;44000
401000;18430;36000
401000;35230;44000
401000;28379;36000
401000;18256;40000
401000;18600;44000
401000;17918;40000
401000;22107;48000
401000;29330;36000
401000;17820;44000
401000;27531;72000
401000;36857;88000
401000;36817;84000
401000;23374;60000
401000;26857;40000
401000;17963;40000
401000;32919;44000
401000;22397;52000
401000;30223;76000
401000;65410;68000
426000;44238;72000
426000;23033;52000
426000;19814;40000
426000;19048;36000
426000;26166;68000
426000;39976;92000
426000;39160;88000
426000;55075;76000
426000;40893;96000
426000;39560;68000
426000;31081;72000
426000;53285;80000
426000;23962;60000
426000;19441;44000
426000;31480;40000
426000;66288;64000
426000;28135;68000
426000;19773;44000
426000;27866;36000
426000;18864;48000
426000;19234;44000
426000;19147;44000
426000;19064;44000
426000;23324;40000
426000;19024;44000
426000;19306;40000
426000;22251;52000
426000;18891;44000
426000;18875;36000
426000;18880;40000
451000;47843;44000
451000;54118;92000
451000;42105;100000
451000;85908;88000
451000;47139;80000
451000;22256;48000
451000;65452;68000
451000;39763;92000
451000;86648;84000
451000;33367;72000
451000;21214;48000
451000;20290;48000
451000;35682;80000
451000;32955;72000
451000;32220;48000
451000;26761;64000
451000;77736;80000
451000;74208;72000
451000;61514;80000
451000;27391;64000
451000;27808;56000
451000;49449;56000
451000;40184;100000
451000;36017;88000
451000;82873;88000
451000;33933;72000
451000;28943;68000
451000;55715;88000
451000;45615;80000
451000;48615;84000
476000;92305;84000
476000;51121;96000
476000;34279;72000
476000;24223;60000
476000;45269;80000
476000;39208;96000
476000;41705;96000
476000;90103;92000
476000;61883;100000
476000;43590;100000
476000;43351;100000
476000;62973;100000
476000;58336;92000
476000;31246;72000
476000;22994;52000
476000;49944;72000
476000;22984;52000
476000;21351;52000
476000;30697;40000
476000;33250;44000
476000;21981;52000
476000;43802;44000
476000;50925;96000
476000;61926;96000
476000;45196;108000
476000;53521;96000
476000;43198;104000
476000;78181;80000
476000;49607;76000
476000;27274;48000
501000;39090;100000
501000;44663;108000
501000;46833;108000
501000;31037;76000
501000;46745;112000
501000;99314;96000
501000;87163;92000
501000;97350;96000
501000;24583;56000
501000;46217;52000
501000;44186;72000
501000;63999;100000
501000;28449;64000
501000;46413;104000
501000;44156;80000
501000;47895;64000
501000;33260;72000
501000;29461;72000
501000;60583;104000
501000;55538;88000
501000;35937;88000
501000;32034;68000
501000;51339;80000
501000;34658;48000
501000;40327;56000
501000;22349;52000
501000;35461;52000
501000;45350;96000
501000;98865;96000
501000;45331;76000
526000;43647;100000
