taille;tempsMachine;TempsUser
376000;38670;32000
376000;43354;44000
376000;34668;52000
376000;47475;56000
376000;46973;68000
376000;49717;76000
376000;39875;44000
376000;32982;44000
376000;32269;44000
376000;32632;44000
376000;31905;40000
376000;41306;64000
376000;34457;44000
376000;36448;52000
376000;33368;44000
376000;36294;44000
376000;33697;44000
376000;31665;40000
376000;35071;44000
401000;34994;52000
401000;36503;44000
401000;33510;56000
401000;36452;52000
401000;33953;48000
401000;33373;44000
401000;36129;40000
401000;49872;72000
401000;34517;52000
401000;33500;48000
401000;37997;52000
401000;33325;52000
401000;37438;44000
401000;33980;48000
401000;33650;60000
401000;34924;56000
401000;30973;40000
401000;47438;68000
401000;47239;72000
401000;51330;80000
401000;40263;52000
401000;41790;60000
401000;34769;44000
401000;33669;56000
401000;35443;52000
401000;34207;48000
401000;46708;68000
401000;46622;76000
401000;35391;44000
401000;41153;56000
426000;40083;60000
426000;38533;48000
426000;35653;40000
426000;42970;64000
426000;39288;64000
426000;35633;52000
426000;38597;48000
426000;34186;56000
426000;36553;48000
426000;43401;52000
426000;36331;60000
426000;34195;48000
426000;39678;48000
426000;35234;44000
426000;33597;60000
426000;36179;56000
426000;38400;60000
426000;41388;40000
426000;35122;48000
426000;45770;48000
426000;49840;64000
426000;35863;52000
426000;35572;60000
426000;34225;48000
426000;37241;52000
426000;46124;76000
426000;36336;44000
426000;37256;52000
426000;35969;56000
426000;37902;56000
451000;40633;56000
451000;46842;64000
451000;39455;52000
451000;35046;60000
451000;41936;56000
451000;43295;60000
451000;42181;64000
451000;52379;72000
451000;55575;84000
451000;38109;64000
451000;50141;60000
451000;40555;56000
451000;48611;80000
451000;54085;72000
451000;53934;64000
451000;56620;76000
451000;60055;96000
451000;42616;52000
451000;38940;52000
451000;51562;64000
451000;46160;68000
451000;58585;92000
451000;52736;80000
451000;48890;64000
451000;54605;96000
451000;41760;68000
451000;48078;68000
451000;48671;72000
451000;40417;68000
451000;41303;52000
476000;40321;60000
476000;38018;64000
476000;61266;96000
476000;44311;68000
476000;40487;48000
476000;41697;68000
476000;38846;64000
476000;48080;68000
476000;44612;60000
476000;40038;52000
476000;51894;76000
476000;42569;60000
476000;40062;48000
476000;56787;80000
476000;45597;56000
476000;50080;72000
476000;45222;52000
476000;43034;52000
476000;39505;64000
476000;45743;80000
476000;50995;76000
476000;38427;56000
476000;46077;56000
476000;40511;56000
476000;39780;56000
476000;40156;64000
476000;48755;68000
476000;42573;60000
476000;56688;100000
476000;36476;52000
501000;56460;80000
501000;55940;80000
501000;41758;48000
501000;44513;64000
501000;63925;92000
501000;65983;100000
501000;55648;100000
501000;55897;92000
501000;49384;60000
501000;54617;76000
501000;53868;80000
501000;52580;80000
501000;56564;80000
501000;38358;72000
501000;46360;72000
501000;57793;88000
501000;44439;60000
501000;39345;60000
501000;43754;68000
501000;41783;56000
501000;53077;64000
501000;43137;60000
501000;44612;64000
501000;52396;76000
501000;59566;96000
501000;57693;84000
501000;55076;92000
501000;46717;76000
501000;46544;64000
501000;49267;80000
526000;49150;76000
526000;50450;76000
526000;55233;80000
526000;44893;72000
526000;44637;68000
526000;45970;72000
526000;47573;64000
526000;44060;60000
526000;58090;88000
526000;55818;76000
526000;60780;88000
526000;47304;64000
526000;50425;80000
526000;55884;84000
526000;62804;92000
526000;53182;80000
526000;51922;80000
526000;58257;96000
526000;47400;60000
526000;44446;68000
