taille;tempsMachine;TempsUser
1000;452;0
1000;339;0
1000;363;0
1000;287;0
1000;377;0
1000;1053;0
1000;343;0
1000;299;0
1000;281;0
1000;288;0
1000;282;0
1000;299;0
1000;323;0
1000;279;0
1000;359;0
1000;344;0
1000;357;0
1000;337;0
1000;368;0
1000;313;0
1000;286;0
1000;311;0
1000;347;0
1000;377;0
1000;329;0
1000;338;0
1000;269;0
1000;324;0
1000;305;0
1000;281;0
26000;2409;4000
26000;2339;0
26000;2258;4000
26000;2271;4000
26000;2430;0
26000;2277;0
26000;2297;4000
26000;2010;0
26000;2264;4000
26000;2052;0
26000;2066;4000
26000;1995;4000
26000;1985;4000
26000;2081;4000
26000;2097;0
26000;2115;4000
26000;2204;4000
26000;1929;4000
26000;2051;0
26000;2165;4000
26000;1960;4000
26000;2081;4000
26000;1899;0
26000;1981;0
26000;2072;0
26000;1877;4000
26000;2029;4000
26000;1989;4000
26000;1955;0
26000;1989;0
51000;3935;8000
51000;3551;8000
51000;3869;0
51000;3080;4000
51000;3348;4000
51000;3940;4000
51000;3259;4000
51000;3613;8000
51000;3303;8000
51000;3356;8000
51000;3214;4000
51000;3387;4000
51000;5243;4000
51000;3676;4000
51000;3551;4000
51000;3411;4000
51000;3269;4000
51000;3573;4000
51000;3226;4000
51000;3321;8000
51000;3412;4000
51000;3090;4000
51000;3215;4000
51000;3069;4000
51000;3895;4000
51000;3378;4000
51000;3140;4000
51000;3369;4000
51000;3165;4000
51000;3080;4000
76000;4550;8000
76000;4644;4000
76000;4837;4000
76000;5061;8000
76000;4567;4000
76000;4617;8000
76000;4882;4000
76000;4626;4000
76000;4578;4000
76000;4529;4000
76000;4692;4000
76000;4564;4000
76000;4698;8000
76000;4592;8000
76000;4800;8000
76000;5818;4000
76000;4694;8000
76000;4822;8000
76000;4649;8000
76000;4736;4000
76000;5936;4000
76000;5727;4000
76000;4840;8000
76000;5157;4000
76000;4860;8000
76000;4772;8000
76000;4608;4000
76000;4908;0
76000;4648;4000
76000;4748;4000
101000;6496;4000
101000;6341;12000
101000;6604;12000
101000;6530;8000
101000;7633;8000
101000;5954;12000
101000;6226;12000
101000;6202;8000
101000;6352;12000
101000;6455;12000
101000;5968;4000
101000;6354;8000
101000;6252;12000
101000;6138;12000
101000;6179;8000
101000;6355;12000
101000;9479;4000
101000;6201;8000
101000;6393;12000
101000;6292;8000
101000;6149;12000
101000;6393;12000
101000;6087;12000
101000;6428;8000
101000;9963;4000
101000;6369;8000
101000;6344;12000
101000;5971;12000
101000;6139;8000
101000;6374;8000
126000;7559;12000
126000;8421;12000
126000;7503;12000
126000;7636;12000
126000;8277;8000
126000;7906;12000
126000;7751;8000
126000;7713;12000
126000;7331;12000
126000;7746;12000
126000;7536;12000
126000;7869;8000
126000;7889;12000
126000;7877;12000
126000;7600;12000
126000;7479;12000
126000;7494;8000
126000;7695;12000
126000;7697;12000
126000;12299;4000
126000;8441;12000
126000;8472;16000
126000;8161;12000
126000;7729;12000
126000;15721;24000
126000;12633;16000
126000;11223;20000
126000;9607;16000
126000;8478;12000
126000;8385;12000
151000;9871;20000
151000;9255;16000
151000;9177;16000
151000;9105;16000
151000;12768;16000
151000;14825;12000
151000;13856;28000
151000;12638;20000
151000;11907;20000
151000;10844;16000
