taille;tempsMachine;TempsUser
176000;14373;24000
176000;17760;20000
176000;18089;20000
176000;15407;28000
176000;14429;24000
176000;16976;20000
176000;16748;20000
176000;16852;24000
176000;13951;20000
176000;16664;16000
176000;18586;24000
176000;16165;20000
176000;16269;20000
176000;15863;20000
176000;14784;20000
176000;15199;24000
176000;15352;24000
176000;22255;20000
176000;16204;28000
176000;16585;20000
176000;14856;24000
201000;18217;20000
201000;15671;20000
201000;17538;28000
201000;17194;24000
201000;20019;16000
201000;16859;20000
201000;21249;20000
201000;20410;32000
201000;17855;24000
201000;19417;24000
201000;18374;28000
201000;17129;24000
201000;18284;20000
201000;15411;28000
201000;19216;24000
201000;18627;20000
201000;19418;24000
201000;17902;20000
201000;18873;16000
201000;18389;16000
201000;25480;36000
201000;19055;24000
201000;19409;16000
201000;17416;24000
201000;19074;20000
201000;18404;24000
201000;18905;24000
201000;16516;24000
201000;18917;16000
201000;19154;28000
226000;19556;28000
226000;18370;28000
226000;19059;20000
226000;20065;28000
226000;18393;28000
226000;21291;32000
226000;21028;28000
226000;21038;28000
226000;18351;24000
226000;19489;24000
226000;18052;20000
226000;18518;24000
226000;29221;28000
226000;18890;32000
226000;24280;32000
226000;24444;32000
226000;19348;28000
226000;17948;28000
226000;20273;24000
226000;29018;32000
226000;28146;36000
226000;30398;40000
226000;22635;28000
226000;19372;12000
226000;24472;20000
226000;19232;20000
226000;25348;28000
226000;24025;28000
226000;20788;24000
226000;18842;28000
251000;22537;28000
251000;21616;32000
251000;24402;24000
251000;23966;28000
251000;28649;40000
251000;24217;32000
251000;22739;36000
251000;21045;32000
251000;23328;32000
251000;26304;24000
251000;29926;40000
251000;20249;32000
251000;19211;24000
251000;22039;36000
251000;19091;24000
251000;22042;32000
251000;29294;32000
251000;26108;32000
251000;20517;28000
251000;29416;32000
251000;21143;28000
251000;21961;24000
251000;22725;28000
251000;21160;28000
251000;21127;32000
251000;19712;28000
251000;22261;24000
251000;20591;24000
251000;28030;32000
251000;27445;40000
276000;25567;32000
276000;25121;32000
276000;32698;32000
276000;29026;44000
276000;26658;36000
276000;21415;40000
276000;26880;36000
276000;23388;32000
276000;31178;44000
276000;23542;36000
276000;35651;40000
276000;26010;32000
276000;29828;48000
276000;43382;52000
276000;28642;48000
276000;24249;32000
276000;25273;28000
276000;23701;28000
276000;22572;32000
276000;23822;32000
276000;22944;40000
276000;20665;32000
276000;24513;32000
276000;25447;36000
276000;21118;28000
276000;23478;32000
276000;22238;36000
276000;28185;36000
276000;23823;32000
276000;25407;28000
301000;27243;32000
301000;27436;32000
301000;26013;40000
301000;25351;32000
301000;29629;40000
301000;30453;44000
301000;31031;44000
301000;31827;48000
301000;27187;32000
301000;23110;28000
301000;24696;28000
301000;26142;28000
301000;27127;36000
301000;27040;36000
301000;22895;40000
301000;25105;32000
301000;29238;48000
301000;27263;32000
301000;26810;28000
301000;22774;36000
301000;24483;28000
301000;24911;28000
301000;30308;44000
301000;32000;48000
301000;26858;40000
301000;23217;36000
301000;26108;36000
301000;26558;36000
301000;37570;48000
301000;30560;36000
326000;30887;48000
326000;30219;40000
326000;27188;40000
326000;27334;36000
326000;28972;48000
326000;24885;44000
326000;27081;36000
326000;29586;36000
326000;28709;48000
326000;27435;36000
326000;28731;36000
326000;39438;48000
326000;30677;36000
326000;29032;40000
326000;29099;36000
326000;46287;68000
326000;32213;40000
326000;32419;44000
326000;29727;48000
326000;29905;32000
326000;28858;40000
326000;28081;44000
326000;28988;44000
326000;27961;44000
326000;35228;36000
326000;26867;44000
326000;26864;36000
326000;29138;32000
326000;30437;32000
326000;35070;36000
351000;29028;40000
351000;31728;28000
351000;29710;40000
351000;28768;44000
351000;36376;44000
351000;34366;36000
351000;31618;44000
351000;29610;40000
351000;43080;56000
351000;32464;48000
351000;28296;36000
351000;32309;48000
351000;30105;44000
351000;33862;32000
351000;33612;36000
351000;36658;32000
351000;36517;44000
351000;45568;56000
351000;36201;60000
351000;33143;40000
351000;30885;40000
351000;31450;40000
351000;33150;40000
351000;31919;48000
351000;31027;44000
351000;31441;36000
351000;37616;52000
351000;39147;60000
351000;29876;28000
351000;29312;32000
376000;32719;52000
376000;30877;52000
376000;39879;48000
376000;32745;44000
376000;32182;40000
376000;35357;32000
376000;31607;32000
376000;35654;40000
376000;30661;40000
376000;32596;44000
376000;34382;40000
376000;31838;48000
376000;31228;40000
376000;31709;40000
376000;32957;40000
376000;30663;48000
376000;33041;40000
376000;28492;48000
376000;31415;40000
376000;34584;60000
376000;28616;44000
376000;28817;36000
376000;31281;52000
376000;32530;48000
376000;33624;44000
376000;34088;44000
376000;32463;52000
376000;32649;48000
376000;34740;56000
376000;33486;40000
401000;36292;40000
401000;41187;60000
401000;33379;36000
401000;34560;44000
401000;36070;40000
401000;34174;44000
401000;51021;68000
401000;34487;40000
401000;33092;52000
401000;39732;60000
401000;34735;44000
401000;36348;56000
401000;36101;48000
401000;37035;48000
401000;30221;48000
401000;33302;40000
401000;35898;44000
401000;34338;44000
401000;37870;52000
401000;35979;48000
401000;33060;40000
401000;31738;48000
401000;30457;52000
401000;33353;40000
401000;33090;48000
401000;32392;52000
401000;35684;48000
401000;33143;48000
401000;33148;52000
401000;33159;48000
426000;37022;40000
426000;43006;48000
426000;40467;60000
426000;37990;48000
426000;31751;56000
426000;33233;52000
426000;31651;56000
426000;35769;48000
426000;38731;48000
426000;31876;48000
426000;48945;44000
426000;47059;72000
426000;45925;68000
426000;33276;56000
426000;45470;60000
426000;34970;52000
426000;41301;48000
426000;35404;48000
426000;46983;68000
426000;32321;60000
426000;42383;56000
426000;32907;56000
426000;49616;64000
426000;35037;56000
426000;34668;52000
426000;37932;44000
426000;43209;64000
426000;31691;44000
426000;40372;60000
426000;43725;56000
451000;34419;48000
451000;35276;60000
451000;46819;64000
451000;37762;52000
451000;37150;48000
451000;34641;48000
451000;37220;52000
451000;37577;56000
451000;40346;64000
451000;35246;60000
451000;44606;72000
451000;47357;72000
451000;38541;64000
451000;53811;88000
451000;43945;76000
451000;34240;64000
451000;36536;64000
451000;37092;56000
451000;44791;56000
451000;42971;72000
451000;43393;68000
451000;50131;68000
451000;40545;56000
451000;40969;72000
451000;53646;80000
451000;37621;52000
451000;43873;72000
451000;37552;44000
451000;37354;48000
451000;38221;64000
476000;35881;64000
476000;36828;52000
476000;42551;64000
476000;54021;76000
476000;40621;52000
476000;44977;72000
476000;47553;56000
476000;51137;76000
476000;53815;84000
476000;59521;84000
476000;50973;80000
476000;43483;72000
476000;50407;76000
476000;54361;88000
476000;58815;100000
476000;39645;56000
476000;43498;76000
476000;43453;68000
476000;41343;68000
476000;36944;48000
476000;39413;56000
476000;39273;44000
476000;36286;60000
476000;36874;60000
476000;36987;60000
476000;45268;64000
476000;38928;60000
476000;38254;64000
476000;39357;56000
476000;48038;76000
501000;50179;68000
501000;51408;80000
501000;52532;88000
501000;45724;56000
501000;52245;88000
501000;55091;92000
501000;51072;84000
501000;38629;72000
501000;49730;80000
501000;45859;68000
501000;37977;56000
501000;44843;64000
501000;52699;88000
501000;57018;76000
501000;48565;60000
501000;39931;64000
501000;46173;64000
501000;58976;108000
501000;55534;88000
501000;59719;100000
501000;42576;56000
501000;37969;56000
501000;40693;60000
501000;40905;56000
501000;42502;60000
501000;43282;60000
501000;42050;68000
501000;43264;56000
501000;49198;88000
501000;41963;64000
526000;56769;76000
526000;53394;80000
526000;58128;88000
526000;50511;76000
526000;43321;68000
526000;50729;72000
526000;62277;92000
526000;57295;108000
526000;57290;96000
526000;48491;88000
526000;48341;76000
526000;52933;88000
526000;56219;96000
526000;55145;92000
526000;52577;88000
526000;52076;84000
526000;49323;80000
526000;43670;68000
526000;43109;64000
526000;54628;88000
526000;55722;92000
526000;43125;64000
526000;52161;80000
526000;42270;68000
526000;42302;76000
526000;48425;88000
526000;55539;88000
526000;52204;92000
526000;39360;68000
526000;43551;72000
551000;51795;92000
551000;49327;64000
551000;47290;76000
551000;47002;72000
551000;57862;72000
551000;57832;96000
551000;56478;80000
551000;41446;68000
551000;45182;56000
551000;48083;88000
551000;45435;64000
551000;57256;88000
551000;45213;68000
551000;43484;68000
551000;46829;76000
551000;45507;68000
551000;52149;76000
551000;45153;72000
551000;52937;84000
551000;49818;80000
551000;45884;80000
551000;46423;68000
551000;50005;80000
551000;45609;72000
551000;43960;76000
551000;46891;68000
551000;55809;80000
551000;61962;80000
551000;59661;100000
551000;54499;88000
576000;53726;96000
576000;62680;96000
576000;61837;108000
576000;63938;88000
576000;52123;96000
576000;47065;76000
576000;45623;84000
576000;57950;80000
576000;64871;100000
576000;60753;100000
576000;50933;68000
576000;44097;68000
576000;47969;72000
576000;43669;76000
576000;52951;80000
576000;44420;80000
576000;48600;84000
576000;44636;80000
576000;48368;68000
576000;45682;88000
576000;48944;72000
576000;52838;80000
576000;65601;120000
576000;63991;100000
576000;59185;104000
576000;60605;84000
576000;75260;132000
576000;62658;96000
576000;47627;76000
576000;59276;96000
601000;56792;100000
601000;45582;72000
601000;58510;72000
601000;61840;104000
601000;55350;96000
601000;66146;108000
601000;49619;76000
601000;61905;88000
601000;55326;96000
601000;54498;100000
601000;57347;76000
601000;52578;80000
601000;47412;76000
601000;52908;100000
601000;66349;116000
601000;70905;104000
601000;67637;104000
601000;57807;96000
601000;53515;88000
601000;51849;84000
601000;53482;80000
601000;50297;84000
601000;52582;84000
601000;73469;124000
601000;64167;96000
601000;52429;80000
601000;51417;84000
601000;57262;104000
601000;63700;104000
601000;53168;96000
626000;47883;88000
626000;69643;120000
626000;68092;116000
626000;47042;84000
626000;52405;88000
626000;58519;92000
626000;51370;96000
626000;60497;76000
626000;53929;96000
626000;50791;80000
626000;46625;76000
626000;62068;88000
626000;69571;112000
626000;57789;104000
626000;49973;76000
626000;51149;80000
626000;46896;80000
626000;50092;84000
626000;53477;80000
626000;51593;76000
626000;63069;100000
626000;59105;92000
626000;59776;100000
626000;63533;96000
626000;54311;80000
626000;63835;100000
626000;61648;84000
626000;51307;76000
626000;61913;104000
626000;62485;92000
651000;57345;96000
651000;51333;96000
651000;64740;112000
651000;59443;112000
651000;66058;112000
651000;74223;112000
651000;68065;108000
651000;52525;92000
651000;66787;104000
651000;62680;100000
651000;65434;100000
651000;63822;104000
651000;63859;104000
651000;58809;104000
651000;70091;108000
651000;56081;104000
651000;61740;104000
651000;66259;104000
651000;66024;108000
651000;54696;88000
651000;53739;96000
651000;55281;84000
651000;60935;96000
651000;53874;88000
651000;57272;92000
651000;63910;104000
651000;73770;124000
651000;64010;112000
651000;66000;96000
651000;60858;92000
676000;70048;116000
676000;60811;92000
676000;65130;96000
676000;73018;124000
676000;65805;108000
676000;55710;100000
676000;59039;100000
676000;60982;104000
676000;59409;104000
676000;60282;96000
676000;55574;84000
676000;60555;104000
676000;68853;112000
676000;68758;112000
676000;62494;92000
676000;68959;108000
676000;62353;96000
676000;64097;116000
676000;64818;104000
676000;63123;100000
676000;56279;92000
676000;68218;88000
676000;54797;80000
676000;51361;80000
676000;69437;108000
676000;61670;112000
676000;59334;92000
676000;66398;116000
676000;65378;104000
676000;68669;112000
701000;60955;112000
701000;65713;108000
701000;58207;100000
701000;62653;116000
701000;63838;108000
701000;67278;104000
701000;64069;88000
701000;65916;120000
701000;62546;112000
701000;66711;108000
701000;56738;96000
701000;62324;96000
701000;55027;100000
701000;65765;108000
701000;100237;176000
701000;69200;108000
701000;60749;108000
701000;62016;112000
701000;66461;108000
701000;66031;104000
701000;60743;116000
701000;61921;96000
701000;67376;108000
701000;52665;80000
701000;63966;104000
701000;57338;104000
701000;66567;108000
701000;63291;116000
701000;61777;96000
701000;64971;104000
726000;62912;104000
726000;98203;168000
726000;71966;112000
726000;62973;96000
726000;59065;88000
726000;63100;112000
726000;73903;120000
726000;68173;108000
726000;61093;112000
726000;57287;104000
726000;69105;108000
726000;63815;100000
726000;65362;112000
726000;73811;124000
726000;64348;100000
726000;63358;104000
726000;65178;116000
726000;66524;108000
726000;65268;100000
726000;65134;112000
726000;94693;156000
726000;68127;108000
726000;73601;120000
726000;66057;116000
726000;73390;112000
726000;80952;112000
726000;63981;100000
726000;64667;100000
726000;63298;108000
726000;63955;92000
751000;62303;96000
751000;65154;108000
751000;68634;100000
751000;65926;112000
751000;70113;100000
751000;65958;120000
751000;64165;108000
751000;68441;112000
751000;64412;108000
751000;65864;108000
751000;70189;116000
751000;59654;108000
751000;67894;120000
751000;59484;104000
751000;62064;100000
751000;59091;112000
751000;72360;104000
751000;69098;112000
751000;69246;104000
751000;70027;112000
751000;65561;108000
751000;68388;116000
751000;72504;116000
751000;76059;136000
751000;63231;100000
751000;71231;108000
751000;70770;116000
751000;68649;108000
751000;67204;116000
751000;63363;112000
776000;75717;112000
776000;68022;108000
776000;64563;104000
776000;76620;116000
776000;71071;112000
776000;74087;120000
776000;69857;124000
776000;65287;120000
776000;72494;104000
776000;71428;116000
776000;65334;112000
776000;71539;124000
776000;70500;116000
776000;69806;120000
776000;66435;112000
776000;65154;112000
776000;81319;132000
776000;68946;116000
776000;83190;140000
776000;72742;116000
776000;66033;116000
776000;67328;112000
776000;65146;104000
776000;72757;112000
776000;74805;120000
776000;65933;108000
776000;69916;116000
776000;58773;108000
776000;66184;116000
776000;72701;112000
801000;84823;132000
801000;69802;104000
801000;68446;108000
801000;64447;108000
801000;63776;96000
801000;65025;108000
801000;70587;112000
801000;83282;144000
801000;75817;116000
801000;61544;112000
801000;66405;104000
801000;77306;128000
801000;68041;116000
801000;73628;136000
801000;72609;112000
801000;65871;112000
801000;71373;120000
801000;72758;124000
801000;76620;120000
801000;69398;128000
801000;72863;120000
801000;65008;116000
801000;71804;116000
801000;72904;112000
801000;76096;124000
801000;81407;136000
801000;70515;124000
801000;76052;116000
801000;66427;120000
801000;73242;108000
826000;76055;124000
826000;78766;120000
826000;80360;140000
826000;81161;120000
826000;77690;128000
826000;69162;132000
826000;74940;132000
826000;69871;112000
826000;76985;132000
826000;72913;132000
826000;64922;112000
826000;65827;116000
826000;66602;120000
826000;67675;128000
826000;70129;116000
826000;70538;112000
826000;73777;116000
826000;70939;112000
826000;70000;132000
826000;70411;120000
826000;72062;116000
826000;76886;108000
826000;66847;112000
826000;72668;124000
826000;72750;128000
826000;81205;140000
826000;76791;120000
826000;72473;128000
826000;71945;120000
826000;79927;128000
851000;72879;116000
851000;71523;112000
851000;70011;108000
851000;78886;112000
851000;81897;136000
851000;70836;120000
851000;76435;116000
851000;74597;124000
851000;75367;132000
851000;67333;124000
851000;65216;96000
851000;80412;132000
851000;71057;120000
851000;75091;132000
851000;68484;120000
851000;69738;112000
851000;70671;116000
851000;83513;136000
851000;75470;128000
851000;68517;120000
851000;78675;112000
851000;82603;120000
851000;77165;120000
851000;68419;128000
851000;77811;128000
851000;80620;120000
851000;67651;112000
851000;85465;140000
851000;83927;144000
851000;72010;120000
876000;67529;116000
876000;73864;120000
876000;70464;120000
876000;75353;132000
876000;72697;116000
876000;75057;120000
876000;79667;116000
876000;85351;136000
876000;77356;128000
876000;70816;120000
876000;76056;136000
876000;74401;120000
876000;73433;120000
876000;72351;104000
876000;77578;108000
876000;78737;124000
876000;69240;116000
876000;70713;116000
876000;76205;124000
876000;72903;120000
876000;72996;128000
876000;77966;136000
876000;79921;128000
876000;79030;124000
876000;78032;128000
876000;77319;120000
876000;71513;112000
876000;67343;120000
876000;73022;128000
876000;72725;116000
901000;74546;136000
901000;70198;124000
901000;79558;136000
901000;71118;120000
901000;70798;128000
901000;87848;152000
901000;74728;128000
901000;72249;104000
901000;78166;136000
901000;69780;132000
901000;84987;132000
901000;77779;144000
901000;82407;136000
901000;82277;140000
901000;80900;136000
901000;72865;128000
901000;80230;140000
901000;71225;120000
901000;77713;124000
901000;113410;168000
901000;87061;120000
901000;88598;144000
901000;81145;132000
901000;72983;128000
901000;73206;128000
901000;81950;140000
901000;66749;116000
901000;75789;116000
901000;74959;136000
901000;80208;100000
926000;77692;124000
926000;78274;128000
926000;77586;112000
926000;93070;148000
926000;80618;156000
926000;78135;136000
926000;71567;124000
926000;82520;144000
926000;73461;128000
926000;78738;136000
926000;77014;120000
926000;77867;140000
926000;79107;120000
926000;81378;116000
926000;80653;124000
926000;76641;128000
926000;77148;124000
926000;80311;144000
926000;85543;144000
926000;86249;148000
926000;82081;128000
926000;85328;140000
926000;82140;128000
926000;77683;136000
926000;77359;128000
926000;95037;164000
926000;69547;124000
926000;79424;120000
926000;78983;128000
926000;79957;140000
951000;80125;124000
951000;86342;132000
951000;83006;140000
951000;84879;148000
951000;78363;132000
951000;79680;128000
951000;83249;144000
951000;77191;136000
951000;79144;136000
951000;75330;128000
951000;84700;132000
951000;81441;132000
951000;80683;140000
951000;72659;136000
951000;75910;144000
951000;81057;128000
951000;83065;148000
951000;72618;132000
951000;75287;124000
951000;78128;144000
951000;77412;116000
951000;78546;124000
951000;78576;136000
951000;83304;132000
951000;77386;128000
951000;80468;124000
951000;82943;128000
951000;73028;140000
951000;81070;140000
951000;96837;160000
976000;77679;136000
976000;85611;136000
976000;81642;140000
976000;77107;140000
976000;86100;148000
976000;77556;144000
976000;81237;140000
976000;76785;144000
976000;77936;140000
976000;82152;132000
976000;75379;140000
976000;79189;136000
976000;82393;116000
976000;80970;132000
976000;81770;140000
976000;79926;136000
976000;75933;140000
976000;76614;144000
976000;90513;152000
976000;93275;136000
976000;84945;144000
976000;83086;136000
976000;95186;160000
976000;83185;140000
976000;82902;136000
976000;75919;132000
976000;85997;144000
976000;80235;140000
976000;84063;136000
976000;83337;140000
1001000;81121;148000
1001000;82229;136000
1001000;83976;152000
1001000;84006;140000
1001000;77746;152000
1001000;82163;132000
1001000;90190;148000
1001000;80755;148000
1001000;79765;132000
1001000;87168;144000
1001000;82339;136000
1001000;77644;140000
1001000;86807;148000
1001000;84023;148000
1001000;83165;132000
1001000;90594;136000
1001000;81323;144000
1001000;80626;140000
1001000;75861;132000
1001000;78131;132000
1001000;85052;124000
1001000;85146;152000
1001000;81940;128000
1001000;95392;168000
1001000;79072;140000
1001000;79873;132000
1001000;91222;148000
1001000;81960;152000
1001000;82210;144000
1001000;85857;148000
