taille;tempsMachine;TempsUser
1000;656;0
1000;760;0
1000;726;0
1000;783;0
1000;755;0
1000;730;0
1000;557;0
1000;330;0
1000;666;0
1000;665;0
1000;904;0
1000;788;0
1000;334;0
1000;816;0
1000;561;0
1000;981;0
1000;639;0
1000;372;0
1000;650;0
1000;774;0
1000;282;0
1000;324;0
1000;301;0
1000;579;0
1000;393;0
1000;398;0
1000;337;0
1000;352;0
1000;313;0
1000;279;0
26000;12776;4000
26000;3047;4000
26000;2501;4000
26000;3020;4000
26000;2563;0
26000;2809;4000
26000;2663;4000
26000;2383;4000
26000;2528;4000
26000;2495;4000
26000;2509;4000
26000;2396;4000
26000;2228;4000
26000;2385;4000
26000;2443;4000
26000;2344;4000
26000;2731;4000
26000;2459;4000
26000;2887;0
26000;2892;8000
26000;2673;4000
26000;2575;4000
26000;3019;8000
26000;2598;4000
26000;3610;4000
26000;2525;0
26000;2532;4000
26000;3369;4000
26000;3470;0
26000;2617;4000
51000;5924;8000
51000;5496;8000
51000;4063;4000
51000;4748;8000
51000;4915;8000
51000;5221;8000
51000;5354;8000
51000;5014;4000
51000;4734;4000
51000;4628;8000
51000;4932;8000
51000;4109;8000
51000;4788;8000
51000;5509;8000
51000;4529;8000
51000;5043;8000
51000;5783;8000
51000;4655;8000
51000;4315;4000
51000;4741;0
51000;4415;4000
51000;4325;4000
51000;4703;8000
51000;5210;4000
51000;4488;8000
51000;4902;8000
51000;4557;8000
51000;5946;4000
51000;4648;4000
51000;5254;8000
76000;7144;12000
76000;7035;0
76000;7338;8000
76000;7446;8000
76000;7111;8000
76000;12243;8000
76000;5900;8000
76000;6952;8000
76000;6874;8000
76000;9156;4000
76000;6926;8000
76000;5918;8000
76000;6718;8000
76000;7143;8000
76000;6439;8000
76000;6295;8000
76000;7158;8000
76000;7315;4000
76000;7651;4000
76000;6033;4000
76000;6905;8000
76000;8186;4000
76000;7177;8000
76000;7617;8000
76000;6420;8000
76000;7559;8000
76000;7428;4000
76000;6619;8000
76000;6561;8000
76000;7261;8000
101000;11452;12000
101000;9495;16000
101000;8572;12000
101000;9797;16000
101000;8602;12000
101000;9507;16000
101000;8987;16000
101000;7673;8000
101000;8881;12000
101000;8765;12000
101000;9390;12000
101000;9155;16000
101000;7749;12000
101000;8644;12000
101000;8879;16000
101000;8740;12000
101000;8744;16000
101000;9430;12000
101000;10168;12000
101000;9203;8000
101000;9588;8000
101000;8127;16000
101000;10021;16000
101000;8673;16000
101000;8535;8000
101000;9021;12000
101000;8166;12000
101000;9094;12000
101000;11186;8000
101000;9547;12000
126000;10840;16000
126000;12184;16000
126000;12580;12000
126000;12675;12000
126000;11695;16000
126000;10167;16000
126000;9782;4000
126000;10689;12000
126000;10724;12000
126000;13783;16000
126000;10950;12000
126000;12733;20000
126000;11204;16000
126000;12497;16000
126000;10469;16000
126000;11030;12000
126000;14165;12000
126000;9963;16000
126000;10751;16000
126000;11420;12000
126000;9894;16000
126000;10812;12000
126000;12480;8000
126000;9973;12000
126000;9933;16000
126000;11165;12000
126000;10134;16000
126000;10549;16000
126000;10444;16000
126000;12436;12000
151000;12768;16000
151000;12595;16000
151000;14546;16000
151000;13568;16000
151000;11560;12000
151000;13193;16000
151000;13831;16000
151000;11571;12000
151000;12684;12000
151000;12542;16000
151000;13401;16000
151000;12654;12000
151000;13643;20000
151000;12697;16000
151000;21107;12000
151000;12953;12000
151000;13872;12000
151000;13815;12000
151000;11904;16000
151000;12342;8000
151000;15328;20000
151000;12869;20000
151000;13612;16000
151000;12731;16000
151000;13013;12000
151000;12855;12000
151000;11754;12000
151000;12129;16000
151000;12558;20000
151000;14272;16000
176000;14339;20000
176000;15095;24000
176000;14128;20000
176000;16403;20000
176000;16965;24000
176000;14937;20000
176000;13013;20000
176000;14689;20000
176000;13466;20000
176000;15554;24000
176000;13077;16000
176000;14520;20000
176000;16257;20000
176000;14527;16000
176000;16462;20000
176000;15563;20000
176000;14178;24000
176000;14629;20000
176000;13822;20000
176000;16705;24000
176000;13587;20000
176000;15986;16000
176000;14569;24000
176000;14085;24000
176000;17745;20000
176000;20135;24000
176000;17312;20000
176000;13720;24000
176000;15996;16000
176000;13531;20000
201000;15349;24000
201000;17116;28000
201000;16902;24000
201000;16194;28000
201000;18395;20000
201000;17458;20000
201000;15367;20000
201000;18844;20000
201000;17188;16000
201000;16775;20000
201000;20738;28000
201000;20807;28000
201000;17233;20000
201000;18426;16000
201000;18786;20000
201000;16268;20000
201000;16558;24000
201000;19478;16000
201000;18267;28000
201000;15777;28000
201000;15287;24000
201000;14911;20000
201000;16324;28000
201000;18740;20000
201000;17086;20000
201000;16977;28000
201000;15823;24000
201000;18219;24000
201000;18421;20000
201000;16416;16000
226000;21461;28000
226000;17689;24000
226000;17348;28000
226000;18669;24000
226000;19625;24000
226000;17965;24000
226000;20336;24000
226000;21854;24000
226000;20681;20000
226000;28744;28000
226000;31165;36000
226000;22851;24000
226000;18741;20000
226000;17916;24000
226000;18423;24000
226000;19099;24000
226000;25100;28000
226000;28957;40000
226000;25269;28000
226000;23103;28000
226000;22061;28000
226000;18822;20000
226000;18422;16000
226000;20759;28000
226000;29716;28000
226000;27827;28000
226000;18476;28000
226000;17057;28000
226000;17560;24000
226000;18071;28000
251000;20876;28000
251000;25341;28000
251000;29425;36000
251000;22505;28000
251000;22342;24000
251000;20259;24000
251000;20461;32000
251000;22087;32000
251000;18760;32000
251000;19685;28000
251000;19776;28000
251000;24367;24000
251000;24546;36000
251000;22673;28000
251000;19898;32000
251000;26418;28000
251000;20659;32000
251000;21314;28000
251000;20983;28000
251000;22321;28000
251000;23137;40000
251000;21288;24000
251000;18928;32000
251000;19682;28000
251000;19052;32000
251000;20535;32000
251000;25215;32000
251000;28267;36000
251000;33069;48000
251000;27751;32000
276000;23413;36000
276000;21662;32000
276000;21646;32000
276000;23692;28000
276000;27838;32000
276000;25803;36000
276000;27103;28000
276000;20905;28000
276000;26324;28000
276000;26894;40000
276000;22408;32000
276000;28416;40000
276000;26302;36000
276000;28647;28000
276000;31328;36000
276000;26489;36000
276000;20999;32000
276000;22649;20000
276000;27330;36000
276000;30654;32000
276000;28225;32000
276000;23887;40000
276000;24361;24000
276000;22843;32000
276000;24778;28000
276000;20527;32000
276000;23668;40000
276000;22532;28000
276000;23334;24000
276000;23556;32000
301000;25326;32000
301000;27298;28000
301000;23786;36000
301000;41864;60000
301000;34855;44000
301000;27313;48000
301000;32637;36000
301000;29530;32000
301000;24215;20000
301000;24956;36000
301000;25875;40000
301000;30832;40000
301000;23674;32000
301000;30391;32000
301000;23080;36000
301000;22757;36000
301000;22749;36000
301000;26806;28000
301000;24371;32000
301000;27198;24000
301000;25028;28000
301000;29919;40000
301000;21791;28000
301000;26262;36000
301000;24490;32000
301000;31471;32000
301000;23190;24000
301000;23389;32000
301000;30125;40000
301000;24604;40000
326000;33293;48000
326000;27075;40000
326000;29683;32000
326000;25678;40000
326000;24867;36000
326000;25516;44000
326000;25769;32000
326000;27565;36000
326000;30029;40000
326000;26894;40000
326000;28455;40000
326000;38636;60000
326000;32468;40000
326000;32086;36000
326000;28239;36000
326000;33548;44000
326000;28575;36000
326000;26659;40000
326000;26368;36000
326000;27687;40000
326000;25186;32000
326000;24837;36000
326000;25538;40000
326000;28694;28000
326000;27899;44000
326000;25336;36000
326000;30080;44000
326000;34136;52000
326000;24912;36000
326000;24375;36000
351000;25949;40000
351000;32446;36000
351000;26990;36000
351000;31348;44000
351000;30514;44000
351000;29058;44000
351000;25787;44000
351000;31388;44000
351000;25990;44000
351000;42128;68000
351000;29977;44000
351000;26275;48000
351000;30775;36000
351000;29691;40000
351000;28792;40000
351000;28148;40000
351000;25953;40000
351000;29512;40000
351000;30644;48000
351000;33933;44000
351000;31015;44000
351000;26093;32000
351000;33090;44000
351000;28331;44000
351000;26138;44000
351000;28460;36000
351000;26105;40000
351000;27947;36000
351000;26446;36000
351000;27434;44000
376000;28259;48000
376000;29879;40000
376000;27405;44000
376000;36220;48000
376000;27782;44000
376000;28103;52000
376000;27118;40000
376000;28538;40000
376000;35355;52000
376000;32035;52000
376000;29998;52000
376000;31171;36000
376000;28379;48000
376000;27404;48000
376000;30148;44000
376000;34586;44000
376000;34669;40000
376000;28749;32000
376000;30868;44000
376000;28235;48000
376000;33922;40000
376000;31844;48000
376000;29483;44000
376000;30740;48000
376000;37650;44000
376000;30644;44000
376000;28264;48000
376000;28036;36000
376000;29303;44000
376000;45408;60000
401000;39161;60000
401000;31296;40000
401000;32894;52000
401000;35355;56000
401000;29435;52000
401000;40560;44000
401000;41056;56000
401000;40708;60000
401000;32969;52000
401000;29946;40000
401000;29448;40000
401000;29547;44000
401000;30483;48000
401000;34070;36000
401000;35417;44000
401000;35579;44000
401000;33047;48000
401000;32907;52000
401000;30144;52000
401000;33057;44000
401000;29339;48000
401000;32647;48000
401000;30554;52000
401000;29987;52000
401000;36125;52000
401000;54998;76000
401000;35903;64000
401000;30330;56000
401000;30121;40000
401000;29540;52000
426000;31540;36000
426000;34821;48000
426000;35451;60000
426000;37611;52000
426000;37831;56000
426000;43318;80000
426000;33956;56000
426000;33957;52000
426000;34514;48000
426000;36190;52000
426000;31617;44000
426000;38145;56000
426000;49618;84000
426000;43408;72000
426000;36006;64000
426000;33376;52000
426000;31860;52000
426000;34406;48000
426000;38419;56000
426000;36362;60000
426000;43353;64000
426000;47453;80000
426000;32628;56000
426000;32105;44000
426000;34960;52000
426000;34953;40000
426000;34590;44000
426000;32782;44000
426000;31223;48000
426000;31296;52000
451000;39045;72000
451000;32755;60000
451000;35561;60000
451000;35116;60000
451000;33962;64000
451000;40559;60000
451000;38300;48000
451000;34750;64000
451000;37384;52000
451000;33370;56000
451000;42639;68000
451000;35354;52000
451000;36948;56000
451000;47515;76000
451000;50596;84000
451000;40013;64000
451000;49526;72000
451000;39817;64000
451000;33029;60000
451000;39747;48000
451000;44420;80000
451000;34094;52000
451000;50518;68000
451000;41284;64000
451000;38370;56000
451000;39823;68000
451000;36705;56000
451000;35306;64000
451000;37162;60000
451000;33319;56000
476000;35899;64000
476000;39431;56000
476000;38165;60000
476000;45280;76000
476000;35852;52000
476000;36928;56000
476000;36963;60000
476000;42786;60000
476000;39495;60000
476000;40496;72000
476000;42764;68000
476000;39133;64000
476000;37908;56000
476000;36458;60000
476000;44769;80000
476000;35293;68000
