taille;tempsMachine;TempsUser
251000;35047;36000
251000;34938;36000
251000;37465;36000
251000;37154;36000
251000;35737;32000
251000;33714;32000
251000;25712;24000
251000;34977;36000
251000;35544;32000
251000;35304;32000
251000;37129;40000
251000;36054;36000
251000;34852;36000
251000;35036;36000
276000;42286;44000
276000;39546;40000
276000;40762;40000
276000;37027;40000
276000;29565;32000
276000;38337;40000
276000;37697;40000
276000;41758;40000
276000;39464;40000
276000;38537;40000
276000;37990;40000
276000;37766;40000
276000;36694;36000
276000;36872;36000
276000;36714;36000
276000;41089;40000
276000;41479;44000
276000;41755;44000
276000;40577;40000
276000;42073;40000
276000;39093;40000
276000;36666;36000
276000;37039;36000
276000;40471;40000
276000;41923;44000
276000;37746;40000
276000;37763;40000
276000;42115;40000
276000;36880;36000
276000;41944;44000
301000;33822;32000
301000;43405;40000
301000;41954;40000
301000;40933;40000
301000;31337;28000
301000;32425;32000
301000;44736;44000
301000;44919;48000
301000;40883;44000
301000;39373;40000
301000;39461;40000
301000;38167;36000
301000;40242;40000
301000;41886;36000
301000;38635;40000
301000;39195;36000
301000;44240;44000
301000;42055;40000
301000;42961;44000
301000;40748;44000
301000;44610;44000
301000;45100;48000
301000;44320;44000
301000;39182;36000
301000;42669;44000
301000;40575;44000
301000;39344;40000
301000;39630;40000
301000;41112;40000
301000;31723;32000
326000;47375;48000
326000;42170;40000
326000;42120;40000
326000;46056;44000
326000;47409;48000
326000;41818;40000
326000;42168;40000
326000;47671;48000
326000;41447;44000
326000;47325;48000
326000;47271;48000
326000;41701;40000
326000;51350;52000
326000;47278;48000
326000;41979;40000
326000;42044;40000
326000;48130;48000
326000;47181;48000
326000;42082;40000
326000;47289;48000
326000;37815;36000
326000;46542;48000
326000;46859;48000
326000;47145;48000
326000;37318;36000
326000;48018;48000
326000;39584;40000
326000;42571;40000
326000;40479;40000
326000;41839;40000
351000;32433;32000
351000;44996;48000
351000;33018;32000
351000;49056;48000
351000;39456;40000
351000;50275;52000
351000;50526;52000
351000;48678;48000
351000;50766;52000
351000;43725;44000
351000;44491;44000
351000;50206;52000
351000;51766;52000
351000;38591;40000
351000;44683;44000
351000;49020;48000
351000;43993;44000
351000;46591;44000
351000;44794;44000
351000;35031;32000
351000;34877;32000
351000;50028;52000
351000;42505;40000
351000;42611;44000
351000;44367;44000
351000;37801;32000
351000;46030;48000
351000;43744;44000
351000;49243;48000
351000;48838;48000
376000;42429;40000
376000;53143;52000
376000;36336;36000
376000;47325;44000
376000;52887;52000
376000;51193;48000
376000;50281;48000
376000;53190;52000
376000;51295;48000
376000;51652;52000
376000;45041;48000
376000;53600;56000
376000;49939;48000
376000;51244;48000
376000;51726;52000
376000;50270;52000
376000;48696;48000
376000;46008;44000
376000;52901;56000
376000;53300;56000
376000;47457;44000
376000;53229;52000
376000;52821;56000
376000;52647;52000
376000;52310;52000
376000;47302;48000
376000;51280;48000
376000;52769;56000
376000;52486;52000
376000;52691;52000
401000;55750;56000
401000;47222;48000
401000;48511;44000
401000;53827;52000
401000;48472;48000
401000;54493;52000
401000;55580;56000
401000;55740;56000
401000;55540;56000
401000;49837;48000
401000;50522;48000
401000;48605;44000
401000;53919;52000
401000;48250;48000
401000;46329;44000
401000;48642;48000
401000;55630;56000
401000;54313;52000
401000;48597;48000
401000;55557;56000
401000;55847;56000
401000;49931;44000
401000;50938;48000
401000;48638;48000
401000;55638;56000
401000;48387;48000
401000;49617;52000
401000;50529;48000
401000;48306;48000
401000;55593;56000
426000;58513;60000
426000;58396;60000
426000;58332;60000
426000;55041;56000
426000;59209;56000
426000;57991;60000
426000;57921;60000
426000;51082;48000
426000;58195;60000
426000;51908;48000
426000;57253;56000
426000;58776;60000
426000;57180;60000
426000;58208;60000
426000;52235;52000
426000;58629;60000
426000;59761;60000
426000;52525;52000
426000;57186;56000
426000;40773;44000
426000;58636;60000
426000;52266;52000
426000;51314;48000
426000;51175;48000
426000;51179;48000
426000;56683;60000
426000;59589;60000
426000;48757;48000
426000;58400;60000
426000;58397;60000
451000;52763;52000
451000;60475;56000
451000;61610;60000
451000;54123;56000
451000;54004;56000
451000;57817;56000
451000;51949;52000
451000;62036;60000
451000;54915;52000
451000;55072;56000
451000;60967;60000
451000;61213;64000
451000;60701;64000
451000;53472;56000
451000;52251;52000
451000;52576;52000
451000;52043;52000
451000;53199;56000
451000;63221;60000
451000;42906;40000
451000;60383;60000
451000;59198;56000
451000;60743;60000
451000;48036;48000
451000;61024;64000
451000;58811;60000
451000;57663;56000
