taille;tempsMachine;TempsUser;TempSys
3762;793;0;0
3763;757;0;0
3764;784;0;0
3765;945;0;0
3766;646;0;0
3767;770;0;0
3768;561;0;0
3769;709;0;0
3770;785;4000;0
3771;863;0;0
3772;875;0;0
3773;875;0;0
3774;823;0;0
3775;901;0;0
3776;745;0;0
3777;1024;0;4000
3778;701;0;0
3779;650;0;0
3780;1000;0;4000
3781;1104;0;0
3782;782;0;0
3783;777;0;0
3784;807;0;0
3785;1242;0;0
3786;959;0;0
3787;801;0;0
3788;595;0;0
3789;695;0;0
3790;933;0;0
3791;662;0;0
3792;759;0;0
3793;622;0;0
3794;585;0;0
3795;731;0;0
3796;802;0;0
3797;902;0;0
3798;891;0;0
3799;840;0;0
3800;969;0;0
3801;925;0;0
3802;704;0;0
3803;992;0;0
3804;1063;0;0
3805;650;0;0
3806;1153;0;0
3807;889;0;0
3808;912;0;0
3809;957;0;4000
3810;817;0;0
3811;778;0;0
3812;774;0;0
3813;829;0;0
3814;772;0;0
3815;489;0;0
3816;661;0;0
3817;687;0;0
3818;1004;0;0
3819;597;0;0
3820;591;0;0
3821;915;0;0
3822;941;0;0
3823;806;0;0
3824;575;0;0
3825;672;0;0
3826;723;0;0
3827;1160;0;0
3828;898;0;0
3829;711;0;0
3830;846;0;0
3831;1106;0;0
3832;755;0;0
3833;876;0;0
3834;556;0;0
3835;786;0;0
3836;818;0;0
3837;916;0;0
3838;1242;0;0
3839;993;0;0
3840;797;0;0
3841;685;0;0
3842;1130;0;0
3843;1088;0;0
3844;1487;0;4000
3845;708;0;0
3846;580;0;0
3847;940;0;0
3848;744;0;0
3849;726;0;0
3850;1112;0;0
3851;716;0;0
3852;791;0;0
3853;937;0;0
3854;649;0;0
3855;630;0;0
3856;906;0;0
3857;684;0;0
3858;773;0;0
3859;687;0;0
3860;841;0;0
3861;466;0;0
3862;699;0;0
3863;856;0;0
3864;854;0;0
3865;861;0;0
3866;1023;0;4000
3867;683;0;0
3868;839;0;0
3869;822;0;0
3870;531;0;0
3871;800;0;0
3872;765;0;0
3873;596;0;0
3874;833;0;0
3875;913;0;0
3876;843;0;0
3877;793;0;0
3878;784;0;0
3879;672;0;0
3880;766;0;0
3881;683;0;0
3882;889;0;0
3883;958;0;0
3884;580;0;0
3885;924;0;0
3886;755;0;0
3887;819;0;0
3888;685;0;0
3889;797;0;0
3890;912;4000;0
3891;828;0;0
3892;720;0;0
3893;752;0;0
3894;886;0;0
3895;605;0;0
3896;728;0;0
3897;931;0;0
3898;572;0;0
3899;840;0;0
3900;954;0;0
3901;746;0;0
3902;950;0;0
3903;890;0;0
3904;832;0;0
3905;654;0;0
3906;714;0;0
3907;752;0;0
3908;950;0;0
3909;528;0;0
3910;637;0;0
3911;621;0;0
3912;769;0;0
3913;793;0;0
3914;678;0;0
3915;962;0;0
3916;950;0;0
3917;948;0;0
3918;623;0;0
3919;1063;0;4000
3920;854;0;0
3921;710;0;0
3922;895;0;0
3923;706;0;0
3924;785;0;0
3925;566;0;0
3926;1248;0;4000
3927;673;0;0
3928;570;0;0
3929;704;0;0
3930;820;0;0
3931;1052;0;0
3932;826;0;0
3933;1007;0;0
3934;1255;0;0
3935;993;0;0
3936;735;0;0
3937;857;0;0
3938;904;0;0
3939;724;0;0
3940;796;0;0
3941;817;0;0
3942;619;0;0
3943;869;0;0
3944;715;0;0
3945;948;0;0
3946;698;0;0
3947;491;0;0
3948;1000;0;0
3949;884;0;0
3950;983;0;0
3951;877;0;0
3952;964;0;0
3953;939;0;0
3954;858;0;0
3955;578;0;0
3956;729;0;0
3957;960;0;0
3958;772;0;0
3959;786;0;0
3960;642;0;0
3961;847;0;0
3962;875;0;0
3963;562;0;0
3964;836;0;0
3965;1011;0;0
3966;679;0;0
3967;843;0;0
3968;731;0;0
3969;554;0;0
3970;1099;0;0
3971;928;0;4000
3972;805;0;0
3973;715;0;0
3974;807;0;0
3975;534;0;0
3976;941;0;0
3977;614;0;0
3978;877;0;0
3979;803;0;0
3980;896;0;0
3981;1040;0;0
3982;659;0;0
3983;919;0;0
3984;882;0;0
3985;694;0;0
3986;1026;0;0
3987;681;0;0
3988;764;0;0
3989;574;0;0
3990;974;0;4000
3991;985;0;0
3992;756;0;0
3993;628;0;0
3994;806;0;0
3995;609;0;0
3996;992;0;0
3997;872;0;0
3998;740;0;0
3999;815;0;0
4000;703;0;0
4001;791;0;0
4002;711;0;0
4003;735;0;0
4004;994;0;0
4005;774;0;0
4006;671;0;0
4007;813;0;0
4008;824;0;0
4009;862;0;0
4010;905;0;0
4011;671;0;0
4012;936;4000;0
4013;1045;0;0
4014;670;0;0
4015;767;0;0
4016;966;0;0
4017;857;0;0
4018;647;0;0
4019;1072;0;0
4020;905;0;0
4021;575;0;0
4022;1218;0;0
4023;985;0;0
4024;907;0;0
4025;680;0;0
4026;990;0;0
4027;539;0;0
4028;626;0;0
4029;692;0;0
4030;750;0;0
4031;1006;0;0
4032;822;0;0
4033;915;0;0
4034;761;0;0
4035;992;0;0
4036;632;0;0
4037;1039;0;0
4038;1077;4000;0
4039;745;0;0
4040;657;0;0
4041;740;0;0
4042;833;0;0
4043;808;0;0
4044;980;0;0
4045;1204;0;4000
4046;1982;4000;0
4047;1689;0;4000
4048;1447;0;4000
4049;1386;0;4000
4050;1642;0;4000
4051;984;4000;0
4052;1157;4000;0
4053;973;0;4000
4054;1198;0;4000
4055;1046;0;4000
4056;1104;4000;0
4057;1033;4000;0
4058;849;0;4000
4059;955;0;0
4060;670;0;0
4061;891;0;4000
4062;1036;0;4000
4063;1026;0;4000
4064;901;0;4000
4065;792;4000;0
4066;664;0;0
4067;912;0;0
4068;945;0;0
4069;1620;0;4000
4070;988;0;0
4071;888;0;0
4072;677;0;0
4073;757;0;0
4074;765;0;0
4075;606;0;0
4076;521;0;0
4077;838;0;0
4078;710;0;0
4079;879;0;0
4080;759;0;0
4081;1108;0;0
4082;520;0;0
4083;919;0;0
4084;915;4000;0
4085;1154;0;0
4086;698;0;0
4087;636;0;0
4088;721;0;0
4089;910;0;0
4090;578;0;0
4091;664;0;0
4092;1012;0;0
4093;943;0;0
4094;727;0;0
4095;839;0;0
4096;1048;0;0
4097;780;0;0
4098;942;0;0
4099;983;0;0
4100;889;0;0
4101;768;0;0
4102;667;0;0
4103;998;0;0
4104;738;0;0
4105;1129;0;0
4106;958;0;0
4107;798;0;0
4108;908;0;0
4109;702;0;0
4110;872;0;0
4111;1151;0;0
4112;794;0;0
4113;563;0;0
4114;1078;0;0
4115;946;0;4000
4116;758;0;0
4117;1007;4000;0
4118;670;0;0
4119;774;0;0
4120;852;0;0
4121;804;0;0
4122;629;0;0
4123;950;0;0
4124;712;0;0
4125;670;0;0
4126;612;0;0
4127;601;0;0
4128;625;0;0
4129;725;0;0
4130;671;0;0
4131;777;0;0
4132;708;0;0
4133;788;0;0
4134;794;0;0
4135;803;0;0
4136;785;0;0
4137;1184;0;4000
4138;817;0;0
4139;703;0;0
4140;848;0;0
4141;850;0;0
4142;763;0;0
4143;691;0;0
4144;748;0;0
4145;688;0;0
4146;928;0;0
4147;791;0;0
4148;846;0;0
4149;1005;0;0
4150;1022;0;0
4151;646;0;0
4152;959;0;0
4153;831;0;0
4154;767;0;0
4155;593;0;0
4156;508;0;0
4157;860;0;0
4158;704;0;0
4159;921;0;0
4160;783;0;0
4161;627;0;0
4162;1051;0;0
4163;734;0;0
4164;866;0;0
4165;621;0;0
4166;919;0;0
4167;740;0;0
4168;650;0;0
4169;743;0;0
4170;950;0;0
4171;1102;0;0
4172;622;0;0
4173;708;0;0
4174;886;0;0
4175;816;0;0
4176;646;0;0
4177;865;0;0
4178;797;0;0
4179;716;0;0
4180;822;0;0
4181;894;0;0
4182;960;0;0
4183;845;0;0
4184;966;0;0
4185;1081;0;4000
4186;882;0;0
4187;770;0;0
4188;886;0;0
4189;969;0;0
4190;648;0;0
4191;1103;0;0
4192;973;0;0
4193;703;0;0
4194;1337;0;0
4195;573;0;0
4196;863;0;0
4197;592;0;0
4198;777;0;0
4199;721;0;0
4200;1234;0;4000
4201;1099;0;0
4202;867;0;0
4203;827;0;0
4204;737;0;0
4205;573;0;0
4206;790;0;0
4207;752;0;0
4208;686;0;0
4209;1215;0;0
4210;996;4000;0
4211;825;0;0
4212;969;0;0
4213;757;0;0
4214;629;0;0
4215;861;0;0
4216;750;0;0
4217;703;0;0
4218;1182;0;0
4219;509;0;0
4220;914;0;0
4221;686;0;0
4222;942;0;0
4223;619;0;0
4224;965;4000;0
4225;775;0;0
4226;920;0;0
4227;767;0;0
4228;883;0;0
4229;973;0;0
4230;549;0;0
4231;1096;0;0
4232;938;0;0
4233;879;0;0
4234;968;0;0
4235;563;0;0
4236;719;0;0
4237;1021;0;0
4238;480;0;0
4239;1232;4000;0
4240;1129;4000;0
4241;872;0;0
4242;1737;0;0
4243;646;0;0
4244;648;0;0
4245;696;0;0
4246;877;0;0
4247;799;0;0
4248;966;0;0
4249;643;0;0
4250;865;0;0
4251;557;0;0
4252;674;0;0
4253;861;0;4000
4254;598;0;0
4255;700;0;0
4256;620;0;0
4257;776;0;0
4258;807;0;0
4259;808;0;0
4260;851;0;0
4261;687;0;0
4262;770;0;0
4263;522;0;0
4264;903;0;0
4265;887;0;0
4266;860;0;0
4267;826;0;0
4268;842;0;0
4269;985;0;0
4270;1158;0;0
4271;581;0;0
4272;969;0;0
4273;1563;0;0
4274;663;0;0
4275;761;0;0
4276;832;0;0
4277;3701;0;4000
4278;976;0;0
4279;865;0;0
4280;845;0;0
4281;881;0;0
4282;681;0;0
4283;650;0;0
4284;966;0;0
4285;960;0;0
4286;825;0;0
4287;842;0;0
4288;572;0;0
4289;897;0;0
4290;690;0;0
4291;887;0;0
4292;904;0;0
4293;870;0;0
4294;869;0;0
4295;761;0;0
4296;755;0;0
4297;927;0;0
4298;956;0;0
4299;950;0;0
4300;880;0;0
4301;1147;4000;0
4302;672;0;0
4303;757;0;0
4304;886;0;0
4305;1002;0;0
4306;668;0;0
4307;881;0;0
4308;748;0;0
4309;740;0;0
4310;734;0;0
4311;1009;0;0
4312;689;0;0
4313;919;0;0
4314;1031;0;0
4315;737;0;0
4316;842;0;0
4317;750;0;0
4318;770;0;0
4319;1087;0;0
4320;1012;0;0
4321;687;0;0
4322;625;0;0
4323;784;0;0
4324;949;0;0
4325;855;0;0
4326;799;0;0
4327;706;0;0
4328;677;0;0
4329;913;0;0
4330;709;0;0
4331;3477;0;4000
4332;792;0;0
4333;795;0;0
4334;942;0;0
4335;922;0;0
4336;711;0;0
4337;1119;0;0
4338;770;0;0
4339;499;0;0
4340;1017;0;0
4341;835;0;0
4342;817;0;0
4343;1216;0;0
4344;710;0;0
4345;576;0;0
4346;586;0;0
4347;745;0;0
4348;763;0;0
4349;729;0;0
4350;613;0;0
4351;775;0;0
4352;930;0;0
4353;826;0;0
4354;660;0;0
4355;965;0;0
4356;797;0;0
4357;871;0;0
4358;838;0;0
4359;845;0;0
4360;843;0;0
4361;671;0;0
4362;701;0;0
4363;958;0;0
4364;626;0;0
4365;682;0;0
4366;666;0;0
4367;803;0;0
4368;521;0;0
4369;915;0;0
4370;864;0;0
4371;516;0;0
4372;620;0;0
4373;702;0;0
4374;507;0;0
4375;581;0;0
4376;960;0;0
4377;859;0;0
4378;716;0;0
4379;847;0;0
4380;733;0;0
4381;560;0;0
4382;881;0;0
4383;527;0;0
4384;1278;0;0
4385;1028;0;0
4386;818;0;0
4387;991;0;0
4388;782;0;0
4389;739;0;0
4390;878;0;0
4391;1081;0;0
4392;961;0;0
4393;622;0;0
4394;895;0;0
4395;837;0;0
4396;876;0;0
4397;672;0;0
4398;881;0;0
4399;1040;0;4000
4400;688;0;0
4401;943;0;0
4402;797;0;0
4403;671;0;0
4404;625;0;0
4405;726;0;0
4406;781;0;0
4407;805;0;0
4408;742;0;0
4409;739;0;0
4410;809;0;0
4411;697;0;0
4412;1208;0;0
4413;539;0;0
4414;748;0;0
4415;1352;0;4000
4416;954;0;0
4417;1068;0;0
4418;916;0;0
4419;529;0;0
4420;971;0;4000
4421;845;0;0
4422;698;0;0
4423;1121;0;0
4424;939;0;0
4425;735;0;0
4426;1021;4000;0
4427;892;0;0
4428;945;0;0
4429;1024;0;0
4430;1066;0;0
4431;868;0;0
4432;1016;0;0
4433;1012;0;0
4434;1021;0;0
4435;692;0;0
4436;1104;0;0
4437;883;0;0
4438;702;0;0
4439;624;0;0
4440;769;0;0
4441;914;0;0
4442;786;0;0
4443;799;0;0
4444;638;0;0
4445;704;0;0
4446;844;0;0
4447;959;0;4000
4448;718;0;0
4449;770;0;0
4450;845;0;0
4451;1246;0;4000
4452;693;0;0
4453;757;0;0
4454;871;0;0
4455;884;0;0
4456;940;0;0
4457;662;0;0
4458;671;0;0
4459;701;0;0
4460;808;0;0
4461;906;0;4000
4462;939;0;0
4463;769;0;0
4464;950;0;0
4465;1232;0;4000
4466;695;0;0
4467;950;0;0
4468;734;0;0
4469;688;0;0
4470;668;0;0
4471;779;0;0
4472;665;0;0
4473;993;0;4000
4474;1066;0;4000
4475;707;0;0
4476;687;0;0
4477;629;0;0
4478;712;0;0
4479;1100;0;0
4480;784;0;0
4481;641;0;0
4482;988;0;0
4483;1128;4000;0
4484;630;0;0
4485;979;0;0
4486;788;0;0
4487;829;0;0
4488;587;0;0
4489;642;0;0
4490;708;0;0
4491;635;0;0
4492;751;0;0
4493;852;0;0
4494;928;0;0
4495;998;0;0
4496;886;0;0
4497;1059;0;0
4498;870;0;0
4499;977;0;0
4500;827;0;0
4501;757;0;0
4502;1085;0;0
4503;1035;4000;0
4504;933;0;0
4505;1109;0;0
4506;881;0;0
4507;990;0;0
4508;706;0;0
4509;659;0;0
4510;802;0;0
4511;905;4000;0
4512;1098;0;0
4513;690;0;0
4514;767;0;0
4515;694;0;0
4516;906;0;0
4517;746;0;0
4518;868;0;0
4519;847;0;0
4520;1429;0;4000
4521;666;0;0
4522;1217;0;4000
4523;1031;0;4000
4524;773;0;0
4525;1209;0;4000
4526;1073;0;0
4527;710;4000;0
4528;731;0;0
4529;856;0;0
4530;867;0;0
4531;756;0;0
4532;846;0;0
4533;679;0;0
4534;893;0;0
4535;902;0;0
4536;540;0;0
4537;867;0;0
4538;786;0;0
4539;968;0;0
4540;862;0;0
4541;712;0;0
4542;782;0;0
4543;930;0;0
4544;715;0;0
4545;1029;0;0
4546;788;0;0
4547;1126;0;0
4548;1007;0;0
4549;1115;0;0
4550;915;0;0
4551;927;4000;0
4552;968;0;4000
4553;959;0;0
4554;1047;0;0
4555;772;0;0
4556;667;0;0
4557;793;0;0
4558;809;0;0
4559;1074;4000;0
4560;738;0;0
4561;854;0;0
4562;732;0;0
4563;719;0;0
4564;572;0;0
4565;787;0;0
4566;1043;0;0
4567;753;0;0
4568;943;0;0
4569;552;0;0
4570;762;0;0
4571;1074;0;0
4572;720;0;0
4573;621;0;0
4574;1215;0;0
4575;739;0;0
4576;875;0;0
4577;702;0;0
4578;913;0;0
4579;723;0;0
4580;826;0;0
4581;857;0;0
4582;838;0;0
4583;934;0;0
4584;751;0;0
4585;725;0;0
4586;875;0;0
4587;632;0;0
4588;848;0;0
4589;840;0;4000
4590;769;0;0
4591;577;0;0
4592;684;0;0
4593;1086;0;0
4594;539;0;0
4595;1055;4000;0
4596;711;0;0
4597;751;0;0
4598;924;0;0
4599;620;0;0
4600;742;0;0
4601;931;0;0
4602;753;0;0
4603;596;0;0
4604;924;0;0
4605;786;0;0
4606;965;0;0
4607;1136;0;4000
4608;567;0;0
4609;849;0;0
4610;799;0;0
4611;866;0;0
4612;623;0;0
4613;644;0;0
4614;733;0;0
4615;896;0;0
4616;744;0;0
4617;951;0;0
4618;2639;0;4000
4619;1849;0;0
4620;2160;0;0
4621;1616;4000;0
4622;1529;4000;0
4623;1560;4000;0
4624;1180;4000;0
4625;972;0;4000
4626;1282;0;4000
4627;1164;0;4000
4628;999;0;4000
4629;1208;0;4000
4630;1036;0;0
4631;1201;0;4000
4632;1194;4000;0
4633;1101;4000;0
4634;687;0;0
4635;953;4000;0
4636;927;4000;0
4637;818;0;4000
4638;940;0;0
4639;1207;4000;0
4640;718;0;0
4641;1243;4000;0
4642;900;0;0
4643;773;0;0
4644;1444;0;4000
4645;842;0;0
4646;1111;0;0
4647;1002;0;0
4648;848;0;0
4649;1037;0;0
4650;774;0;0
4651;835;0;0
4652;1159;0;0
4653;954;0;4000
4654;699;0;0
4655;1279;4000;0
4656;1019;0;0
4657;729;0;0
4658;954;4000;0
4659;743;0;0
4660;820;0;0
4661;1312;0;4000
4662;761;0;0
4663;1005;0;0
4664;1317;4000;0
4665;636;0;0
4666;685;0;0
4667;677;0;0
4668;752;0;0
4669;886;0;0
4670;749;0;0
4671;1373;0;0
4672;865;0;0
4673;776;0;0
4674;1304;0;0
4675;819;0;0
4676;834;0;0
4677;874;0;0
4678;623;0;0
4679;811;0;0
4680;1073;0;0
4681;978;0;0
4682;937;0;4000
4683;741;0;0
4684;760;0;0
4685;868;0;0
4686;874;0;4000
4687;710;0;0
4688;649;0;0
4689;569;0;0
4690;796;0;0
4691;761;4000;0
4692;777;0;0
4693;645;0;0
4694;915;0;0
4695;634;0;0
4696;1055;0;4000
4697;914;0;0
4698;534;0;0
4699;915;0;0
4700;934;0;0
4701;1139;0;4000
4702;1076;0;4000
4703;1149;0;4000
4704;840;0;0
4705;816;0;0
4706;1050;0;4000
4707;787;0;0
4708;1061;4000;0
4709;1019;0;0
4710;811;0;0
4711;908;0;0
4712;1183;0;0
4713;1116;0;4000
4714;1066;0;4000
4715;739;0;0
4716;762;0;0
4717;1084;0;0
4718;1099;4000;0
4719;736;0;0
4720;796;0;0
4721;836;0;0
4722;1165;0;4000
4723;733;0;0
4724;992;0;0
4725;933;0;0
4726;791;0;0
4727;1062;0;0
4728;1299;4000;0
4729;698;0;0
4730;1117;0;0
4731;763;0;0
4732;736;0;0
4733;853;0;0
4734;760;4000;0
4735;748;0;0
4736;996;0;0
4737;681;0;0
4738;1126;0;4000
4739;796;0;0
4740;1101;0;4000
4741;904;0;0
4742;835;0;0
4743;943;0;0
4744;933;0;0
4745;1080;0;4000
4746;963;0;0
4747;1098;0;4000
4748;1048;0;0
4749;690;0;0
4750;742;0;0
4751;814;0;0
4752;1084;0;0
4753;625;0;0
4754;976;0;0
4755;981;0;0
4756;1043;4000;0
4757;1046;4000;0
4758;932;4000;0
4759;914;0;0
4760;1082;0;0
4761;839;0;0
4762;1169;4000;0
4763;976;0;0
4764;857;0;0
4765;1113;4000;0
4766;1065;0;0
4767;872;0;0
4768;996;4000;0
4769;898;0;0
4770;767;0;0
4771;728;0;0
4772;935;0;0
4773;922;0;0
4774;865;0;0
4775;978;4000;0
4776;913;0;0
4777;1132;0;0
4778;958;0;0
4779;861;0;0
4780;905;0;0
4781;1126;0;4000
4782;718;0;0
4783;813;0;0
4784;761;0;0
4785;877;0;0
4786;840;0;0
4787;592;0;0
4788;925;0;0
4789;936;4000;0
4790;748;0;0
4791;713;0;0
4792;956;0;0
4793;1149;0;4000
4794;829;0;0
4795;791;0;0
4796;1081;4000;0
4797;1367;4000;0
4798;1203;0;4000
4799;1137;0;4000
4800;980;0;4000
4801;1085;0;0
4802;1035;4000;0
4803;1216;4000;0
4804;851;0;0
4805;850;0;0
4806;1143;0;4000
4807;889;0;0
4808;1222;4000;0
4809;735;0;0
4810;963;0;0
4811;1001;4000;0
4812;909;0;0
4813;800;0;0
4814;880;0;0
4815;840;0;0
4816;1080;4000;0
4817;907;0;0
4818;898;0;0
4819;1040;0;0
4820;1093;0;0
4821;887;0;0
4822;775;0;0
4823;860;4000;0
4824;640;0;0
4825;928;0;4000
4826;844;0;0
4827;920;0;0
4828;858;0;0
4829;641;0;0
4830;964;0;0
4831;1169;0;4000
4832;603;0;0
4833;851;0;0
4834;1070;0;4000
4835;982;0;0
4836;796;0;0
4837;1308;4000;0
4838;1100;0;4000
4839;1225;4000;0
4840;1318;0;4000
4841;823;0;0
4842;804;0;0
4843;987;0;0
4844;928;0;0
4845;774;0;0
4846;961;0;0
4847;981;0;0
4848;805;0;4000
4849;845;0;0
4850;1140;4000;0
4851;1037;0;0
4852;739;0;0
4853;891;0;0
4854;1167;0;4000
4855;971;0;0
4856;1307;0;4000
4857;1047;4000;0
4858;1079;4000;0
4859;850;0;0
4860;741;0;0
4861;784;0;0
4862;621;0;0
4863;616;0;0
4864;1068;0;4000
4865;725;0;0
4866;900;0;0
4867;882;0;0
4868;996;0;4000
4869;766;0;0
4870;1081;4000;0
4871;1067;0;0
4872;607;0;0
4873;976;0;0
4874;827;0;0
4875;1014;0;0
4876;960;0;0
4877;1568;0;4000
4878;1027;0;0
4879;862;0;0
4880;872;0;0
4881;1356;4000;0
4882;1156;4000;0
4883;1058;0;0
4884;911;0;0
4885;1092;0;0
4886;705;0;0
4887;933;0;0
4888;780;0;0
4889;592;0;0
4890;1190;4000;0
4891;841;0;0
4892;1032;0;0
4893;1016;0;0
4894;915;0;0
4895;1281;0;4000
4896;1332;0;4000
4897;1479;0;4000
4898;573;0;0
4899;992;0;0
4900;688;0;0
4901;1166;0;4000
4902;1044;0;4000
4903;654;0;0
4904;1163;0;4000
4905;1037;4000;0
4906;1392;4000;0
4907;920;4000;0
4908;855;0;0
4909;951;0;0
4910;873;0;0
4911;810;0;0
4912;784;0;0
4913;1096;0;4000
4914;790;0;0
4915;950;0;4000
4916;1052;4000;0
4917;816;0;0
4918;1311;4000;0
4919;782;0;0
4920;899;0;0
4921;1055;0;0
4922;1087;4000;0
4923;1046;4000;0
4924;807;0;4000
4925;811;0;0
4926;978;0;0
4927;857;0;0
4928;706;0;0
4929;1178;0;4000
4930;1005;0;0
4931;981;0;0
4932;617;0;0
4933;840;0;0
4934;718;0;0
4935;1200;0;0
4936;918;0;0
4937;1141;0;4000
4938;816;4000;0
4939;898;0;0
4940;639;0;0
4941;902;0;0
4942;1002;0;4000
4943;537;0;0
4944;1040;0;0
4945;911;0;0
4946;1110;4000;0
4947;719;0;0
4948;884;0;0
4949;767;0;0
4950;1022;0;4000
4951;789;0;0
4952;828;0;0
4953;893;0;0
4954;988;0;0
4955;970;0;0
4956;830;4000;0
4957;900;0;0
4958;1502;0;4000
4959;1050;0;4000
4960;1174;4000;0
4961;718;0;0
4962;1099;0;4000
4963;754;0;0
4964;1028;0;4000
4965;961;4000;0
4966;1576;4000;0
4967;1124;0;4000
4968;906;0;0
4969;948;0;0
4970;924;0;0
4971;1114;0;4000
4972;949;4000;0
4973;1092;0;0
4974;1154;0;4000
4975;772;0;0
4976;952;4000;0
4977;1013;4000;0
4978;1152;0;0
4979;897;0;0
4980;994;0;4000
4981;822;0;0
4982;1143;0;0
4983;805;0;0
4984;1074;0;0
4985;948;0;0
4986;927;0;0
4987;875;0;0
4988;974;4000;0
4989;1259;0;4000
4990;625;0;0
4991;728;0;0
4992;630;0;0
4993;847;0;0
4994;886;0;0
4995;1042;0;0
4996;733;0;0
4997;598;0;0
4998;878;0;0
4999;881;4000;0
5000;970;0;0
5001;1156;4000;0
5002;901;0;0
5003;1207;4000;0
5004;845;0;0
5005;928;0;0
5006;965;0;0
5007;960;0;0
5008;832;0;0
5009;826;0;0
5010;883;0;0
5011;1123;4000;0
5012;820;0;0
5013;791;0;0
5014;1085;0;4000
5015;818;0;0
5016;604;0;0
5017;1368;0;4000
5018;773;0;0
5019;989;0;0
5020;1076;0;4000
5021;721;0;0
5022;937;0;0
5023;1125;4000;0
5024;990;4000;0
5025;1295;4000;0
5026;789;0;0
5027;1190;0;0
5028;1550;0;4000
5029;974;0;0
5030;722;0;0
5031;900;0;4000
5032;975;0;0
5033;916;0;0
5034;742;0;4000
5035;1050;4000;0
5036;841;0;0
5037;912;4000;0
5038;926;0;0
5039;643;0;0
5040;1178;0;4000
5041;842;0;0
5042;685;0;0
5043;650;0;0
5044;957;0;0
5045;704;0;0
5046;774;0;4000
5047;860;0;0
5048;963;0;0
5049;547;0;0
5050;861;0;0
5051;1333;0;4000
5052;832;0;4000
5053;1203;0;4000
5054;972;0;0
5055;928;0;0
5056;1127;0;4000
5057;993;0;0
5058;923;0;0
5059;826;0;0
5060;989;0;4000
5061;921;0;0
5062;684;0;0
5063;725;0;0
5064;992;0;0
5065;935;0;0
5066;749;0;0
5067;776;0;0
5068;1033;0;0
5069;941;0;0
5070;987;0;0
5071;1113;0;0
5072;925;0;0
5073;1190;0;4000
5074;978;4000;0
5075;945;0;0
5076;734;0;0
5077;900;0;0
5078;1128;0;0
5079;1008;0;0
5080;961;0;0
5081;1166;0;4000
5082;849;0;0
5083;833;0;0
5084;816;0;0
5085;952;0;0
5086;996;0;0
5087;942;0;0
5088;1204;0;4000
5089;780;0;0
5090;609;0;0
5091;748;0;0
5092;713;0;0
5093;1091;0;4000
5094;1121;0;4000
5095;811;4000;0
5096;976;4000;0
5097;1052;0;4000
5098;611;0;0
5099;845;0;0
5100;1324;0;4000
5101;681;0;0
5102;1149;0;4000
5103;889;0;0
5104;661;0;0
5105;808;0;0
5106;764;0;0
5107;1140;0;4000
5108;892;0;0
5109;957;0;0
5110;997;0;0
5111;931;0;0
5112;741;0;0
5113;1020;4000;0
5114;1300;0;4000
5115;1146;4000;0
5116;755;0;0
5117;918;0;0
5118;859;0;0
5119;1025;4000;0
5120;819;0;0
5121;959;0;0
5122;643;0;0
5123;1060;4000;0
5124;1029;0;4000
5125;735;0;0
5126;1622;0;0
5127;1187;0;4000
5128;871;0;0
5129;763;0;0
5130;1260;4000;0
5131;1127;4000;0
5132;899;0;0
5133;789;0;4000
5134;1139;0;4000
5135;750;0;0
5136;1096;0;4000
5137;1226;0;4000
5138;727;0;0
5139;784;0;0
5140;778;0;0
5141;1008;0;0
5142;828;0;0
5143;981;0;0
5144;1059;0;0
5145;945;0;0
5146;923;0;0
5147;1009;0;0
5148;741;0;0
5149;1068;0;0
5150;945;0;0
5151;1087;0;4000
5152;881;0;0
5153;1185;4000;0
5154;907;0;0
5155;1568;0;0
5156;732;0;0
5157;914;0;0
5158;1006;0;0
5159;853;0;0
5160;948;0;0
5161;878;0;0
5162;1016;4000;0
5163;631;0;0
5164;1035;0;0
5165;858;0;0
5166;978;0;0
5167;1001;0;4000
5168;750;0;0
5169;895;0;0
5170;1020;0;0
5171;813;0;0
5172;1189;0;4000
5173;992;4000;0
5174;971;4000;0
5175;660;0;0
5176;835;0;0
5177;880;4000;0
5178;920;0;0
5179;818;0;0
5180;720;0;0
5181;1088;0;4000
5182;921;0;0
5183;826;0;4000
5184;853;0;0
5185;1409;0;4000
5186;881;0;0
5187;730;0;0
5188;880;0;0
5189;1184;0;0
5190;1182;0;4000
5191;1200;4000;0
5192;913;0;0
5193;782;0;0
5194;1045;0;0
5195;1028;0;0
5196;931;0;0
5197;1115;4000;0
5198;841;0;0
5199;793;0;0
5200;962;0;0
5201;1105;0;4000
5202;890;0;0
5203;838;0;0
5204;1028;0;4000
5205;762;0;4000
5206;571;0;0
5207;811;0;0
5208;780;0;0
5209;1068;0;0
5210;904;4000;0
5211;1067;4000;0
5212;1725;0;4000
5213;1257;4000;0
5214;1048;4000;0
5215;1122;4000;0
5216;886;0;0
5217;961;0;0
5218;815;0;0
5219;1298;0;4000
5220;964;4000;0
5221;1047;4000;0
5222;1204;0;4000
5223;728;0;0
5224;1137;4000;0
5225;780;0;0
5226;801;0;0
5227;1170;0;4000
5228;726;0;0
5229;899;0;0
5230;932;0;4000
5231;801;0;0
5232;640;0;0
5233;1089;4000;0
5234;1143;4000;0
5235;869;0;0
5236;1090;4000;0
5237;628;0;0
5238;891;0;0
5239;1159;4000;0
5240;965;4000;0
5241;1002;0;0
5242;1209;0;4000
5243;935;0;0
5244;832;0;0
5245;851;0;0
